rule_id,source_left,source_right,separation,alignment,cohesion,chaos,neighborhood_radius,OBS-POLARIZATION,OBS-HEADING-ENTROPY,OBS-SPATIAL,OBS-SPEED-VARIANCE,OBS-TRANSITION-RATE,OBS-METASTABLE-DWELL
BOIDS-V-000,BOIDS-D-002,BOIDS-D-024,0.7461512218398627,0.7285234233165669,1.001757500907556,0.5197569531374954,9.27248358073401,0.9910131078715123,0.8755647497010423,2.882199054636186,0.007160730560780705,0.010050251256281407,0.33333333333333337
BOIDS-V-001,BOIDS-D-024,BOIDS-D-025,1.0430684491877837,0.4859245335305608,0.8698662394166339,0.533538951247362,10.236754888347237,0.9916725787275253,0.8617402155177742,2.8244280456132893,0.010949880610138492,0.01507537688442211,0.2666666666666667
BOIDS-V-002,BOIDS-D-019,BOIDS-D-025,1.263912277422485,0.703926994319096,0.8563532545085806,0.48499036518365096,9.64675828704042,0.992142712291222,0.8289134006218406,2.86799354745597,0.007501222631336021,0.010050251256281407,0.33333333333333337
BOIDS-V-003,BOIDS-D-014,BOIDS-D-023,1.641699326278061,0.36893743950766433,0.35954583746673696,0.4349232047016316,13.29286723834413,0.9948403736364871,0.7368273421592494,2.913000196893224,0.0032478278372266886,0.010050251256281407,0.33333333333333337
BOIDS-V-004,BOIDS-D-002,BOIDS-D-019,0.965696538609668,0.8674208388422284,0.9892221276721191,0.4814250656720236,8.681724445720866,0.9920262049918578,0.8377135283752806,2.91150788209394,0.005428471699073725,0.01507537688442211,0.2666666666666667
BOIDS-V-005,BOIDS-D-000,BOIDS-D-007,0.7235142731133699,1.7111271912374182,0.8177431205400079,0.3325748204666105,13.932221342047852,0.9971786032955875,0.6824193005689474,2.9073546858916828,0.0013426822300987146,0.010050251256281407,0.33333333333333337
BOIDS-V-006,BOIDS-D-017,BOIDS-D-018,0.5760467782409864,0.756644255189894,0.6534616368502909,0.44476550524912123,19.069971107071297,0.9935280925214547,0.7821955277950392,2.980436351079351,0.0026308391843008873,0.010050251256281407,0.33333333333333337
BOIDS-V-007,BOIDS-D-000,BOIDS-D-022,0.47691674771985904,1.4673408477412226,1.019012013938453,0.20381363581118886,12.476516241513385,0.9986868230891379,0.6756436919953036,2.7454546105662327,0.001691061855612405,0.010050251256281407,0.33333333333333337
