binsPerDimension,condition,profile,item,mass,normalizedMass
4,neutral,cell_flux,0.0.1.1,0.0,0.0
4,neutral,cell_flux,1.0.1.0,0.014228614598022458,0.008534487824593364
4,neutral,cell_flux,1.0.1.1,0.03718008521243309,0.022301045711573014
4,neutral,cell_flux,1.0.1.2,0.014272302554788415,0.008560692367033655
4,neutral,cell_flux,1.0.2.1,0.0,0.0
4,neutral,cell_flux,1.0.2.2,0.03240123126222025,0.01943463376593849
4,neutral,cell_flux,1.1.0.1,0.048141027611741966,0.02887554590683251
4,neutral,cell_flux,1.1.0.2,0.0,0.0
4,neutral,cell_flux,1.1.1.0,0.007640585064555259,0.004582911411155915
4,neutral,cell_flux,1.1.1.1,0.16780526065352563,0.10065153877660535
4,neutral,cell_flux,1.1.1.2,0.0677127407942229,0.04061488614348015
4,neutral,cell_flux,1.1.2.0,0.0,0.0
4,neutral,cell_flux,1.1.2.1,0.13622278450077338,0.08170800380773803
4,neutral,cell_flux,1.1.2.2,0.024226284654538764,0.01453120611250727
4,neutral,cell_flux,1.2.1.0,0.0,0.0
4,neutral,cell_flux,1.2.1.1,0.02271355499956605,0.013623853345776187
4,neutral,cell_flux,1.2.1.2,0.009189481698908951,0.005511957550987578
4,neutral,cell_flux,1.2.1.3,0.0,0.0
4,neutral,cell_flux,1.2.2.1,0.0070618914227639235,0.0042358042626690785
4,neutral,cell_flux,1.2.2.2,0.0,0.0
4,neutral,cell_flux,2.0.1.1,0.009367514518362777,0.005618743697983076
4,neutral,cell_flux,2.0.2.1,0.037417559017199384,0.0224434852499747
4,neutral,cell_flux,2.1.0.0,0.0,0.0
4,neutral,cell_flux,2.1.0.1,0.0,0.0
4,neutral,cell_flux,2.1.0.2,0.07220259255707034,0.043307951230054084
4,neutral,cell_flux,2.1.1.0,0.0417315393395123,0.025031060609660948
4,neutral,cell_flux,2.1.1.1,0.3735390421353303,0.22405304361517514
4,neutral,cell_flux,2.1.1.2,0.1593029357474267,0.09555174582825159
4,neutral,cell_flux,2.1.1.3,0.0,0.0
4,neutral,cell_flux,2.1.2.0,0.032616972304970966,0.01956403774198525
4,neutral,cell_flux,2.1.2.1,0.17870535979567903,0.1071895444815668
4,neutral,cell_flux,2.1.2.2,0.03582646377650256,0.02148912789733527
4,neutral,cell_flux,2.2.0.2,0.0,0.0
4,neutral,cell_flux,2.2.1.0,0.0,0.0
4,neutral,cell_flux,2.2.1.1,0.04553218766661734,0.027310733493467024
4,neutral,cell_flux,2.2.1.2,0.004310696458257362,0.0025856056599936534
4,neutral,cell_flux,2.2.2.1,0.08459624515325505,0.050741807594332805
4,neutral,cell_flux,2.2.2.2,0.003245262301306802,0.0019465459133290544
4,neutral,cell_flux,3.1.1.1,0.0,0.0
4,neutral,turnover,0.0.1.1,0.01694915254237288,0.00039483194311754153
4,neutral,turnover,1.0.1.0,0.2272727272727274,0.005294337419076128
4,neutral,turnover,1.0.1.1,1.023984923122854,0.023853815458260104
4,neutral,turnover,1.0.1.2,0.5741595441595441,0.013375095180319686
4,neutral,turnover,1.0.2.1,0.13333333333333333,0.003106011285857993
4,neutral,turnover,1.0.2.2,0.5791491921926706,0.01349132945359481
4,neutral,turnover,1.1.0.1,0.9735230266809214,0.022678301309351806
4,neutral,turnover,1.1.0.2,0.10152676889965026,0.002365074675142575
4,neutral,turnover,1.1.1.0,0.3211853440941691,0.007482039777065042
4,neutral,turnover,1.1.1.1,4.668062513946005,0.10874291138555195
4,neutral,turnover,1.1.1.2,2.042468400089517,0.04757947426264769
4,neutral,turnover,1.1.2.0,0.047089947089947085,0.0010969643033387356
4,neutral,turnover,1.1.2.1,2.5678052640322164,0.059817240974772215
4,neutral,turnover,1.1.2.2,1.017055543120022,0.023692394964564146
4,neutral,turnover,1.2.1.0,0.03518518518518518,0.0008196418671014148
4,neutral,turnover,1.2.1.1,0.7302971630030033,0.01701233422738052
4,neutral,turnover,1.2.1.2,0.27790915114943027,0.00647391719935009
4,neutral,turnover,1.2.1.3,0.018518518518518517,0.00043139045636916574
4,neutral,turnover,1.2.2.1,0.44861434861434857,0.01045050922345499
4,neutral,turnover,1.2.2.2,0.19147186147186146,0.0044603532199187996
4,neutral,turnover,2.0.1.1,0.23143297380585517,0.005391250714204977
4,neutral,turnover,2.0.2.1,0.7295152995152996,0.01699412065125446
4,neutral,turnover,2.1.0.0,0.08571428571428572,0.00199672154090871
4,neutral,turnover,2.1.0.1,0.22139433551198257,0.005157399785439367
4,neutral,turnover,2.1.0.2,1.4782614616205945,0.03443622587431874
4,neutral,turnover,2.1.1.0,0.7977978042808678,0.018584767379468264
4,neutral,turnover,2.1.1.1,9.855174445956965,0.22957712289931223
4,neutral,turnover,2.1.1.2,4.935870598192574,0.11498152337640585
4,neutral,turnover,2.1.1.3,0.052941176470588235,0.0012332691870318502
4,neutral,turnover,2.1.2.0,0.6325631436520728,0.014735611974008618
4,neutral,turnover,2.1.2.1,3.999239983269733,0.09316263392167742
4,neutral,turnover,2.1.2.2,0.7621133417320491,0.017753494803920206
4,neutral,turnover,2.2.0.2,0.07142857142857142,0.0016639346174239249
4,neutral,turnover,2.2.1.0,0.01694915254237288,0.00039483194311754153
4,neutral,turnover,2.2.1.1,1.5396064322977108,0.03586526215872188
4,neutral,turnover,2.2.1.2,0.26663535338983135,0.006211293126281629
4,neutral,turnover,2.2.2.1,0.8327211972617862,0.01939831077501216
4,neutral,turnover,2.2.2.2,0.4061959935489346,0.009462370051749686
4,neutral,turnover,3.1.1.1,0.01639344262295082,0.00038188663350713034
4,neutral,edge_flux,0.0.1.1->0.0.1.1,0.0,0.0
4,neutral,edge_flux,1.0.1.0->1.0.1.0,0.0062896212751685195,0.0037725876840946668
4,neutral,edge_flux,1.0.1.1->1.0.1.0,0.00793899332285394,0.004761900140498697
4,neutral,edge_flux,1.0.1.1->1.0.1.1,0.030767558548007105,0.01845473795157296
4,neutral,edge_flux,1.0.1.2->1.0.1.2,0.014272302554788415,0.008560692367033655
4,neutral,edge_flux,1.0.2.1->1.0.2.1,0.0,0.0
4,neutral,edge_flux,1.0.2.1->2.0.2.1,0.003632183304760607,0.0021786256123262353
4,neutral,edge_flux,1.0.2.2->1.0.2.2,0.03240123126222025,0.01943463376593849
4,neutral,edge_flux,1.1.0.1->1.1.0.1,0.04066403466467555,0.02439075894238851
4,neutral,edge_flux,1.1.0.2->1.1.0.2,0.0,0.0
4,neutral,edge_flux,1.1.1.0->1.1.1.0,0.007640585064555259,0.004582911411155915
4,neutral,edge_flux,1.1.1.0->2.1.1.0,0.001304912952176453,0.0007827019015647487
4,neutral,edge_flux,1.1.1.1->1.0.1.1,0.006412526664425984,0.0038463077600000557
4,neutral,edge_flux,1.1.1.1->1.1.1.0,0.005294240628067054,0.0031755468439622764
4,neutral,edge_flux,1.1.1.1->1.1.1.1,0.14479249066282812,0.0868482128137901
4,neutral,edge_flux,1.1.1.1->1.2.1.1,0.007006491876843877,0.004202574973416396
4,neutral,edge_flux,1.1.1.2->1.1.1.2,0.06394067540844725,0.03835235763891677
4,neutral,edge_flux,1.1.1.2->2.1.1.2,0.006602543457250286,0.003960282033015552
4,neutral,edge_flux,1.1.2.0->1.1.2.0,0.0,0.0
4,neutral,edge_flux,1.1.2.1->1.1.1.1,0.013266721882665485,0.0079575334337618
4,neutral,edge_flux,1.1.2.1->1.1.2.1,0.11297526441513356,0.06776387201921817
4,neutral,edge_flux,1.1.2.1->1.1.2.2,0.009980798202974319,0.005986598354758051
4,neutral,edge_flux,1.1.2.2->1.1.2.2,0.024226284654538764,0.01453120611250727
4,neutral,edge_flux,1.2.1.0->1.2.1.0,0.0,0.0
4,neutral,edge_flux,1.2.1.1->1.1.1.1,0.011145347077752473,0.006685108257072743
4,neutral,edge_flux,1.2.1.1->1.2.1.1,0.0020202168624918262,0.001211749471264123
4,neutral,edge_flux,1.2.1.1->2.2.1.1,0.002541499182477871,0.0015244206440229243
4,neutral,edge_flux,1.2.1.2->1.2.1.2,0.006892062451761424,0.004133938878987557
4,neutral,edge_flux,1.2.1.2->2.1.1.2,0.003772065385775646,0.002262528504563372
4,neutral,edge_flux,1.2.1.3->1.2.1.3,0.0,0.0
4,neutral,edge_flux,1.2.2.1->1.2.2.1,0.0070618914227639235,0.0042358042626690785
4,neutral,edge_flux,1.2.2.1->2.2.1.1,0.0015633916035329085,0.0009377403902188428
4,neutral,edge_flux,1.2.2.2->1.2.1.2,0.002297419247147528,0.0013780186720000216
4,neutral,edge_flux,1.2.2.2->1.2.2.2,0.0,0.0
4,neutral,edge_flux,2.0.1.1->2.0.1.1,0.009367514518362777,0.005618743697983076
4,neutral,edge_flux,2.0.1.1->2.1.1.1,0.005313689786815781,0.003187212674630194
4,neutral,edge_flux,2.0.2.1->2.0.2.1,0.025232476416561418,0.015134731584578317
4,neutral,edge_flux,2.1.0.0->2.1.0.0,0.0,0.0
4,neutral,edge_flux,2.1.0.1->1.1.0.1,0.007476992947066408,0.004484786964443999
4,neutral,edge_flux,2.1.0.1->2.1.0.1,0.0,0.0
4,neutral,edge_flux,2.1.0.2->2.1.0.2,0.06403345260129112,0.03840800647368358
4,neutral,edge_flux,2.1.0.2->2.1.1.2,0.008169139955779215,0.004899944756370499
4,neutral,edge_flux,2.1.1.0->2.1.1.0,0.040426626387335844,0.024248358708096197
4,neutral,edge_flux,2.1.1.0->2.1.1.1,0.0028644545757352154,0.0017181330292065555
4,neutral,edge_flux,2.1.1.1->1.1.1.1,0.017718529362630478,0.010627779118852983
4,neutral,edge_flux,2.1.1.1->1.1.1.2,0.001789160374853408,0.001073159113997896
4,neutral,edge_flux,2.1.1.1->2.0.1.1,0.007071709416233753,0.004241693208859374
4,neutral,edge_flux,2.1.1.1->2.1.1.0,0.025689016634422995,0.015408569694672209
4,neutral,edge_flux,2.1.1.1->2.1.1.1,0.3013826376183361,0.18077279650648553
4,neutral,edge_flux,2.1.1.1->2.1.1.2,0.0041932057632282655,0.0025151333803967208
4,neutral,edge_flux,2.1.1.1->2.1.2.1,0.026599548776201062,0.015954717418638662
4,neutral,edge_flux,2.1.1.2->2.1.0.2,0.025134863859788612,0.015076182442526164
4,neutral,edge_flux,2.1.1.2->2.1.1.1,0.00689746366075271,0.004137178586694633
4,neutral,edge_flux,2.1.1.2->2.1.1.2,0.12577636805553444,0.075442122238712
4,neutral,edge_flux,2.1.1.2->2.1.2.1,0.009790370401301242,0.005872377553874961
4,neutral,edge_flux,2.1.1.2->2.1.2.2,0.015849023258956246,0.009506427706184302
4,neutral,edge_flux,2.1.1.3->2.1.1.3,0.0,0.0
4,neutral,edge_flux,2.1.2.0->2.1.2.0,0.02567979666453066,0.015403039449949705
4,neutral,edge_flux,2.1.2.1->2.0.2.1,0.008552899295877357,0.005130128053070148
4,neutral,edge_flux,2.1.2.1->2.1.2.0,0.00693717564044031,0.004160998292035547
4,neutral,edge_flux,2.1.2.1->2.1.2.1,0.16244230529798212,0.09743477604328307
4,neutral,edge_flux,2.1.2.2->2.1.2.2,0.019977440517546317,0.011982700191150969
4,neutral,edge_flux,2.2.0.2->2.2.0.2,0.0,0.0
4,neutral,edge_flux,2.2.1.0->2.2.1.0,0.0,0.0
4,neutral,edge_flux,2.2.1.1->2.2.1.1,0.04553218766661734,0.027310733493467024
4,neutral,edge_flux,2.2.1.2->2.2.1.2,0.0017028390728565895,0.001021382597330048
4,neutral,edge_flux,2.2.2.1->2.2.2.1,0.08303285354972213,0.049804067204113955
4,neutral,edge_flux,2.2.2.2->2.2.1.2,0.0026078573854007724,0.0015642230626636054
4,neutral,edge_flux,2.2.2.2->2.2.2.2,0.003245262301306802,0.0019465459133290544
4,neutral,edge_flux,3.1.1.1->3.1.1.1,0.0,0.0
5,scarcity,cell_flux,1.0.2.1,0.03321538010245711,0.034507860477314356
5,scarcity,cell_flux,1.1.1.1,0.0,0.0
5,scarcity,cell_flux,1.1.1.2,0.0025724514882281553,0.002672550991938524
5,scarcity,cell_flux,1.1.1.3,0.0,0.0
5,scarcity,cell_flux,1.1.2.1,0.004659899121683762,0.004841225607938401
5,scarcity,cell_flux,1.1.2.2,0.0020423253778875787,0.002121796558462668
5,scarcity,cell_flux,1.1.2.3,0.0,0.0
5,scarcity,cell_flux,1.2.1.1,0.001308933922940653,0.0013598672978461098
5,scarcity,cell_flux,1.2.1.2,0.0005763342874563782,0.0005987606680546722
5,scarcity,cell_flux,1.2.2.1,0.0,0.0
5,scarcity,cell_flux,1.2.2.2,0.0,0.0
5,scarcity,cell_flux,1.2.2.3,0.0,0.0
5,scarcity,cell_flux,1.3.1.1,0.0,0.0
5,scarcity,cell_flux,1.3.2.2,0.0,0.0
5,scarcity,cell_flux,2.0.1.2,0.009951380851116885,0.01033861003269254
5,scarcity,cell_flux,2.0.2.1,0.014182271568090345,0.014734133615615031
5,scarcity,cell_flux,2.0.2.2,0.012274105385396989,0.012751716669104133
5,scarcity,cell_flux,2.1.0.0,0.006260749953640687,0.0065043689163624295
5,scarcity,cell_flux,2.1.0.1,0.0013827200597034011,0.0014365246085472027
5,scarcity,cell_flux,2.1.0.2,0.0069195038005396056,0.007188756262452151
5,scarcity,cell_flux,2.1.1.0,0.004631472360657219,0.004811692701787694
5,scarcity,cell_flux,2.1.1.1,0.03819759545061729,0.03968394431473904
5,scarcity,cell_flux,2.1.1.2,0.06236860610510384,0.06479549988591851
5,scarcity,cell_flux,2.1.1.3,0.008861511469904508,0.009206331539134326
5,scarcity,cell_flux,2.1.2.1,0.056199903289875834,0.05838675985592989
5,scarcity,cell_flux,2.1.2.2,0.09603984541846644,0.09977695801584746
5,scarcity,cell_flux,2.1.2.3,0.01606243235811968,0.016687455420667924
5,scarcity,cell_flux,2.1.3.1,0.0,0.0
5,scarcity,cell_flux,2.1.3.2,0.0,0.0
5,scarcity,cell_flux,2.2.0.1,0.0020874518125478204,0.0021686789577093674
5,scarcity,cell_flux,2.2.0.2,0.010297388311612908,0.010698081371996087
5,scarcity,cell_flux,2.2.1.0,0.0,0.0
5,scarcity,cell_flux,2.2.1.1,0.026830726471731462,0.02787476653091207
5,scarcity,cell_flux,2.2.1.2,0.06621559663372029,0.06879218491585215
5,scarcity,cell_flux,2.2.1.3,0.0010335195823917077,0.0010737360054207828
5,scarcity,cell_flux,2.2.1.4,0.0,0.0
5,scarcity,cell_flux,2.2.2.0,0.0,0.0
5,scarcity,cell_flux,2.2.2.1,0.04507704136998341,0.04683108395951927
5,scarcity,cell_flux,2.2.2.2,0.08731669043376185,0.09071436670406213
5,scarcity,cell_flux,2.2.2.3,0.002034274972361323,0.0021134328947072355
5,scarcity,cell_flux,2.2.3.1,0.0,0.0
5,scarcity,cell_flux,2.2.3.2,0.0008384408861720096,0.0008710663863924654
5,scarcity,cell_flux,2.3.1.2,0.0,0.0
5,scarcity,cell_flux,2.3.2.1,0.0,0.0
5,scarcity,cell_flux,2.3.2.2,0.0,0.0
5,scarcity,cell_flux,3.1.1.1,0.052152085097752494,0.05418143253525913
5,scarcity,cell_flux,3.1.1.2,0.024063874338544726,0.025000250355608555
5,scarcity,cell_flux,3.1.1.3,0.0037301949754887185,0.0038753447159203696
5,scarcity,cell_flux,3.1.2.1,0.03812005566177421,0.03960338728945185
5,scarcity,cell_flux,3.1.2.2,0.03623691395771637,0.03764696857672927
5,scarcity,cell_flux,3.1.2.3,0.0,0.0
5,scarcity,cell_flux,3.2.1.1,0.047579504504966015,0.0494309232040268
5,scarcity,cell_flux,3.2.1.2,0.021698626666269635,0.022542965916370013
5,scarcity,cell_flux,3.2.2.0,0.0,0.0
5,scarcity,cell_flux,3.2.2.1,0.027178489843978446,0.028236062108189883
5,scarcity,cell_flux,3.2.2.2,0.051173270250479304,0.05316452994138129
5,scarcity,cell_flux,3.2.2.3,0.02867718982335513,0.029793079659280883
5,scarcity,cell_flux,3.2.3.1,0.0016271718703782356,0.0016904885538693286
5,scarcity,cell_flux,3.2.3.2,0.005841179327857661,0.006068471914123124
5,scarcity,cell_flux,3.2.3.3,0.0,0.0
5,scarcity,cell_flux,3.3.1.1,0.0011067482313106547,0.00114981413525228
5,scarcity,cell_flux,3.3.1.2,0.0,0.0
5,scarcity,cell_flux,3.3.2.2,0.003921477000830134,0.0040740699276126295
5,scarcity,cell_flux,3.3.2.3,0.0,0.0
5,scarcity,cell_flux,4.2.2.2,0.0,0.0
5,scarcity,turnover,1.0.2.1,0.6388849760101634,0.013312426772751136
5,scarcity,turnover,1.1.1.1,0.0791245990646586,0.0016487168590967212
5,scarcity,turnover,1.1.1.2,0.5842912251178294,0.012174858449353197
5,scarcity,turnover,1.1.1.3,0.10805084745762712,0.002251452215227052
5,scarcity,turnover,1.1.2.1,0.09624246721020915,0.0020054013559154815
5,scarcity,turnover,1.1.2.2,0.31643446640277123,0.006593535331928762
5,scarcity,turnover,1.1.2.3,0.16486902927580893,0.0034353709380291557
5,scarcity,turnover,1.2.1.1,0.15470880303897383,0.0032236626136025372
5,scarcity,turnover,1.2.1.2,0.2740917358742059,0.005711241146455705
5,scarcity,turnover,1.2.2.1,0.1679593563157158,0.0034997639883705967
5,scarcity,turnover,1.2.2.2,0.16236998214244885,0.0033832983690789973
5,scarcity,turnover,1.2.2.3,0.018518518518518517,0.00038586980595031533
5,scarcity,turnover,1.3.1.1,0.02592592592592593,0.0005402177283304416
5,scarcity,turnover,1.3.2.2,0.013693693693693694,0.0002853350781297467
5,scarcity,turnover,2.0.1.2,0.6325783886068869,0.01318101660324554
5,scarcity,turnover,2.0.2.1,0.5817998580986892,0.01212294591070896
5,scarcity,turnover,2.0.2.2,0.2573280423280423,0.005361936574969596
5,scarcity,turnover,2.1.0.0,0.22241055090946907,0.0046343618705199366
5,scarcity,turnover,2.1.0.1,0.06322199558048613,0.0013173547949874296
5,scarcity,turnover,2.1.0.2,0.29166666666666663,0.006077449443717466
5,scarcity,turnover,2.1.1.0,0.37635809694633227,0.007842162195171604
5,scarcity,turnover,2.1.1.1,1.832211830551453,0.038177742069797106
5,scarcity,turnover,2.1.1.2,3.720561969875041,0.07752523636845748
5,scarcity,turnover,2.1.1.3,0.3665076223953354,0.0076369081571819744
5,scarcity,turnover,2.1.2.1,2.947182398703033,0.06141034981553711
5,scarcity,turnover,2.1.2.2,5.241041234107967,0.1092074164550735
5,scarcity,turnover,2.1.2.3,0.6871968096718962,0.014319098978279602
5,scarcity,turnover,2.1.3.1,0.03553553553553554,0.0007404528708776322
5,scarcity,turnover,2.1.3.2,0.047274749721913235,0.0009850625190833968
5,scarcity,turnover,2.2.0.1,0.3278388278388278,0.006831167663581955
5,scarcity,turnover,2.2.0.2,0.5872598698280349,0.01223671600869937
5,scarcity,turnover,2.2.1.0,0.15049724121981034,0.003135906428339485
5,scarcity,turnover,2.2.1.1,1.7066041176286968,0.035560457983983294
5,scarcity,turnover,2.2.1.2,4.013444736887462,0.08362802565801429
5,scarcity,turnover,2.2.1.3,0.11303338171262699,0.002355273129637402
5,scarcity,turnover,2.2.1.4,0.07638439991381167,0.001591619412908185
5,scarcity,turnover,2.2.2.0,0.04047619047619047,0.0008434011472914035
5,scarcity,turnover,2.2.2.1,2.009090563631825,0.041863358839961985
5,scarcity,turnover,2.2.2.2,4.49617298430222,0.09368661943647438
5,scarcity,turnover,2.2.2.3,0.3592875063463299,0.007486462819128474
5,scarcity,turnover,2.2.3.1,0.014699792960662527,0.00030629913789099566
5,scarcity,turnover,2.2.3.2,0.14512593494033754,0.0030239846831044514
5,scarcity,turnover,2.3.1.2,0.191677220181182,0.003993972394846062
5,scarcity,turnover,2.3.2.1,0.06229078443234523,0.001297951176675707
5,scarcity,turnover,2.3.2.2,0.21080606262702994,0.004392559501868272
5,scarcity,turnover,3.1.1.1,1.3786671764291578,0.02872724593529457
5,scarcity,turnover,3.1.1.2,0.8112665339516083,0.01690433604161417
5,scarcity,turnover,3.1.1.3,0.23580077363479782,0.004913373533331258
5,scarcity,turnover,3.1.2.1,1.3154323405926471,0.02740962358828371
5,scarcity,turnover,3.1.2.2,0.9759137983016413,0.020335086070644035
5,scarcity,turnover,3.1.2.3,0.25,0.005209242380329257
5,scarcity,turnover,3.2.1.1,1.7108061957471634,0.03564801655766398
5,scarcity,turnover,3.2.1.2,1.2752195519781273,0.026571710937555795
5,scarcity,turnover,3.2.2.0,0.3163841807909604,0.006592487532168099
5,scarcity,turnover,3.2.2.1,1.0772488448356523,0.022446601346714466
5,scarcity,turnover,3.2.2.2,2.001168451817221,0.041698286037536614
5,scarcity,turnover,3.2.2.3,0.35749124627021744,0.007449034202670161
5,scarcity,turnover,3.2.3.1,0.03900455082954096,0.0008127366368278059
5,scarcity,turnover,3.2.3.2,0.6792303561423738,0.014153102228891955
5,scarcity,turnover,3.2.3.3,0.02681159420289855,0.0005586723712237174
5,scarcity,turnover,3.3.1.1,0.10701992825615836,0.002229970983247107
5,scarcity,turnover,3.3.1.2,0.026190476190476195,0.0005457301541297318
5,scarcity,turnover,3.3.2.2,0.5532968035069581,0.011529028630916623
5,scarcity,turnover,3.3.2.3,0.125,0.0026046211901646285
5,scarcity,turnover,4.2.2.2,0.11693989071038251,0.0024366729385583846
5,scarcity,edge_flux,1.0.2.1->1.0.2.1,0.03321538010245711,0.034507860477314356
5,scarcity,edge_flux,1.1.1.1->1.1.1.1,0.0,0.0
5,scarcity,edge_flux,1.1.1.2->1.1.1.2,0.0015447887290703027,0.0016048997110751822
5,scarcity,edge_flux,1.1.1.2->2.1.1.2,0.0010276627591578526,0.0010676512808633417
5,scarcity,edge_flux,1.1.1.3->1.1.1.3,0.0,0.0
5,scarcity,edge_flux,1.1.2.1->1.1.2.1,0.0026764525640415988,0.0027805989685864086
5,scarcity,edge_flux,1.1.2.1->2.0.2.1,0.001983446557642164,0.0020606266393519927
5,scarcity,edge_flux,1.1.2.2->1.1.2.2,0.0020423253778875787,0.002121796558462668
5,scarcity,edge_flux,1.1.2.2->2.1.2.2,0.000663380897728101,0.0006891944452089359
5,scarcity,edge_flux,1.1.2.3->1.1.2.3,0.0,0.0
5,scarcity,edge_flux,1.2.1.1->1.2.1.1,0.0,0.0
5,scarcity,edge_flux,1.2.1.1->1.2.1.2,0.001308933922940653,0.0013598672978461098
5,scarcity,edge_flux,1.2.1.2->1.2.1.2,0.0005763342874563782,0.0005987606680546722
5,scarcity,edge_flux,1.2.2.1->1.2.2.1,0.0,0.0
5,scarcity,edge_flux,1.2.2.2->1.2.2.2,0.0,0.0
5,scarcity,edge_flux,1.2.2.3->1.2.2.3,0.0,0.0
5,scarcity,edge_flux,1.3.1.1->1.3.1.1,0.0,0.0
5,scarcity,edge_flux,1.3.2.2->1.3.2.2,0.0,0.0
5,scarcity,edge_flux,2.0.1.2->2.0.1.2,0.00045978748951977847,0.0004776787888207681
5,scarcity,edge_flux,2.0.1.2->2.1.1.2,0.00211297832310454,0.0021951987585379844
5,scarcity,edge_flux,2.0.2.1->2.0.2.1,0.004727737009194305,0.00491170321048483
5,scarcity,edge_flux,2.0.2.1->2.1.1.1,0.0023645498933782833,0.0024565595082956856
5,scarcity,edge_flux,2.0.2.1->2.1.2.1,0.009454534558896041,0.009822430405130202
5,scarcity,edge_flux,2.0.2.2->2.0.2.2,0.0,0.0
5,scarcity,edge_flux,2.0.2.2->2.1.2.2,0.0059713020931571135,0.006203658030194205
5,scarcity,edge_flux,2.1.0.0->2.1.0.0,0.006260749953640687,0.0065043689163624295
5,scarcity,edge_flux,2.1.0.1->2.1.0.1,0.0013827200597034011,0.0014365246085472027
5,scarcity,edge_flux,2.1.0.1->2.2.0.1,0.0020874518125478204,0.0021686789577093674
5,scarcity,edge_flux,2.1.0.2->2.1.0.2,0.0,0.0
5,scarcity,edge_flux,2.1.1.0->2.1.1.0,0.004631472360657219,0.004811692701787694
5,scarcity,edge_flux,2.1.1.1->2.1.1.1,0.012411724430617022,0.01289469076113094
5,scarcity,edge_flux,2.1.1.1->2.1.1.2,0.00399425468796028,0.004149679547782622
5,scarcity,edge_flux,2.1.1.1->2.2.1.1,0.01213693334885789,0.01260920697980721
5,scarcity,edge_flux,2.1.1.1->3.1.1.1,0.003584611080679048,0.0037240958452363793
5,scarcity,edge_flux,2.1.1.1->3.2.1.2,0.009265073277883272,0.009625596786761998
5,scarcity,edge_flux,2.1.1.2->2.0.1.2,0.007378615038492565,0.007665732485333786
5,scarcity,edge_flux,2.1.1.2->2.1.1.1,0.001411528487280342,0.0014664540326973826
5,scarcity,edge_flux,2.1.1.2->2.1.1.2,0.05576674810462602,0.057936749690412626
5,scarcity,edge_flux,2.1.1.3->2.1.1.2,0.002442911488991672,0.002537970318584938
5,scarcity,edge_flux,2.1.1.3->2.1.1.3,0.0036876262893555632,0.0038311195925812918
5,scarcity,edge_flux,2.1.1.3->2.1.2.3,0.005173885180548946,0.005375211946553035
5,scarcity,edge_flux,2.1.2.1->2.0.2.1,0.003785516360723938,0.003932818772734415
5,scarcity,edge_flux,2.1.2.1->2.1.2.1,0.042355038684515664,0.044003162418376124
5,scarcity,edge_flux,2.1.2.1->2.1.2.2,0.0007680216338217631,0.0007979069726653489
5,scarcity,edge_flux,2.1.2.1->2.2.2.1,0.006569881548121506,0.006825529472061886
5,scarcity,edge_flux,2.1.2.1->3.1.2.1,0.0012948141314294435,0.001345198075517941
5,scarcity,edge_flux,2.1.2.2->1.1.2.2,0.001416684636238406,0.0014718108182676902
5,scarcity,edge_flux,2.1.2.2->2.0.2.2,0.015350802443459523,0.015948134487689673
5,scarcity,edge_flux,2.1.2.2->2.1.1.2,0.002747418024205799,0.0028543258442235617
5,scarcity,edge_flux,2.1.2.2->2.1.2.2,0.08160191337571877,0.08477721563821239
5,scarcity,edge_flux,2.1.2.2->2.2.2.2,0.004453078262287672,0.0046263569134413415
5,scarcity,edge_flux,2.1.2.2->3.1.2.2,0.004096175841658271,0.004255566668166262
5,scarcity,edge_flux,2.1.2.3->2.1.2.3,0.01606243235811968,0.016687455420667924
5,scarcity,edge_flux,2.1.3.1->2.1.3.1,0.0,0.0
5,scarcity,edge_flux,2.1.3.2->2.1.3.2,0.0,0.0
5,scarcity,edge_flux,2.2.0.1->2.2.0.1,0.0,0.0
5,scarcity,edge_flux,2.2.0.2->2.1.0.2,0.0069195038005396056,0.007188756262452151
5,scarcity,edge_flux,2.2.0.2->2.2.0.2,0.010297388311612908,0.010698081371996087
5,scarcity,edge_flux,2.2.1.0->2.2.1.0,0.0,0.0
5,scarcity,edge_flux,2.2.1.1->2.1.1.1,0.0059535083365445055,0.006185171881046998
5,scarcity,edge_flux,2.2.1.1->2.2.1.1,0.022645992132202582,0.023527195367262905
5,scarcity,edge_flux,2.2.1.1->3.2.1.1,0.0024176594501310925,0.002511735669724059
5,scarcity,edge_flux,2.2.1.2->2.1.1.2,0.005373848698217757,0.005582956465718054
5,scarcity,edge_flux,2.2.1.2->2.2.1.2,0.0472017935535096,0.049038514724177806
5,scarcity,edge_flux,2.2.1.2->2.2.2.2,0.0015605353555499756,0.0016212590719457429
5,scarcity,edge_flux,2.2.1.2->3.2.1.2,0.0026124925301359322,0.002714150115093452
5,scarcity,edge_flux,2.2.1.3->2.2.1.3,0.0010335195823917077,0.0010737360054207828
5,scarcity,edge_flux,2.2.1.4->2.2.1.4,0.0,0.0
5,scarcity,edge_flux,2.2.2.0->2.2.2.0,0.0,0.0
5,scarcity,edge_flux,2.2.2.1->2.1.2.1,0.004030989044300945,0.004187843315272787
5,scarcity,edge_flux,2.2.2.1->2.2.2.1,0.04040851552881215,0.04198089594827453
5,scarcity,edge_flux,2.2.2.1->3.2.2.1,0.001762453600006756,0.0018310343804337343
5,scarcity,edge_flux,2.2.2.2->2.2.1.2,0.00519641157992171,0.005398614895554787
5,scarcity,edge_flux,2.2.2.2->2.2.2.2,0.08161285132239118,0.0847885792034197
