condition,seed,founder_id,pre_count,final_count,pre_fraction,final_fraction,survived,within_lineage_distance
scarcity_mutable,14101,24,3,0,0.05,0.0,False,0.0
scarcity_mutable,14101,25,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,26,2,0,0.03333333333333333,0.0,False,0.0
scarcity_mutable,14101,28,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,29,5,0,0.08333333333333333,0.0,False,0.0
scarcity_mutable,14101,31,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,34,2,1,0.03333333333333333,0.2,True,0.03655025880604328
scarcity_mutable,14101,35,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,36,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,37,2,0,0.03333333333333333,0.0,False,0.0
scarcity_mutable,14101,40,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,41,8,1,0.13333333333333333,0.2,True,0.05650241280008654
scarcity_mutable,14101,42,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,43,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,45,3,0,0.05,0.0,False,0.0
scarcity_mutable,14101,46,9,2,0.15,0.4,True,0.08663250112127156
scarcity_mutable,14101,50,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,53,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,58,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14101,62,2,0,0.03333333333333333,0.0,False,0.0
scarcity_mutable,14101,63,3,1,0.05,0.2,True,0.05450479018365209
scarcity_mutable,14101,67,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,8,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,9,2,0,0.03333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,11,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,14,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,17,1,4,0.016666666666666666,0.2,True,0.030913180579615736
neutral_bottleneck_mutable,14101,20,2,0,0.03333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,21,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,24,3,0,0.05,0.0,False,0.0
neutral_bottleneck_mutable,14101,25,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,26,2,0,0.03333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,28,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,29,5,0,0.08333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,31,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,34,2,9,0.03333333333333333,0.45,True,0.06113961834362832
neutral_bottleneck_mutable,14101,35,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,36,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,37,2,0,0.03333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,40,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,41,8,0,0.13333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,42,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,43,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,45,3,0,0.05,0.0,False,0.0
neutral_bottleneck_mutable,14101,46,9,7,0.15,0.35,True,0.06471430188963989
neutral_bottleneck_mutable,14101,50,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,53,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,58,1,0,0.016666666666666666,0.0,False,0.0
neutral_bottleneck_mutable,14101,62,2,0,0.03333333333333333,0.0,False,0.0
neutral_bottleneck_mutable,14101,63,3,0,0.05,0.0,False,0.0
neutral_bottleneck_mutable,14101,67,1,0,0.016666666666666666,0.0,False,0.0
scarcity_mutable,14119,0,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,3,5,0,0.07142857142857142,0.0,False,0.0
scarcity_mutable,14119,4,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,9,2,0,0.02857142857142857,0.0,False,0.0
scarcity_mutable,14119,11,2,0,0.02857142857142857,0.0,False,0.0
scarcity_mutable,14119,15,2,0,0.02857142857142857,0.0,False,0.0
scarcity_mutable,14119,16,3,0,0.04285714285714286,0.0,False,0.0
scarcity_mutable,14119,18,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,20,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,21,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,26,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,33,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,34,3,0,0.04285714285714286,0.0,False,0.0
scarcity_mutable,14119,35,5,0,0.07142857142857142,0.0,False,0.0
scarcity_mutable,14119,39,7,3,0.1,0.375,True,0.09113947629881636
scarcity_mutable,14119,41,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,48,3,2,0.04285714285714286,0.25,True,0.08423924114704677
scarcity_mutable,14119,49,6,1,0.08571428571428572,0.125,True,0.051186355633209016
scarcity_mutable,14119,50,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,55,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,56,3,1,0.04285714285714286,0.125,True,0.02144188443821708
scarcity_mutable,14119,57,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,58,5,1,0.07142857142857142,0.125,True,0.03248354626934862
scarcity_mutable,14119,59,4,0,0.05714285714285714,0.0,False,0.0
scarcity_mutable,14119,61,2,0,0.02857142857142857,0.0,False,0.0
scarcity_mutable,14119,63,3,0,0.04285714285714286,0.0,False,0.0
scarcity_mutable,14119,66,2,0,0.02857142857142857,0.0,False,0.0
scarcity_mutable,14119,67,1,0,0.014285714285714285,0.0,False,0.0
scarcity_mutable,14119,68,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,0,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,3,5,4,0.07142857142857142,0.14814814814814814,True,0.07758834844571422
neutral_bottleneck_mutable,14119,4,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,9,2,5,0.02857142857142857,0.18518518518518517,True,0.11894587919944961
neutral_bottleneck_mutable,14119,11,2,0,0.02857142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14119,15,2,0,0.02857142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14119,16,3,0,0.04285714285714286,0.0,False,0.0
neutral_bottleneck_mutable,14119,18,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,20,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,21,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,26,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,33,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,34,3,0,0.04285714285714286,0.0,False,0.0
neutral_bottleneck_mutable,14119,35,5,0,0.07142857142857142,0.0,False,0.0
neutral_bottleneck_mutable,14119,39,7,0,0.1,0.0,False,0.0
neutral_bottleneck_mutable,14119,41,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,48,3,0,0.04285714285714286,0.0,False,0.0
neutral_bottleneck_mutable,14119,49,6,0,0.08571428571428572,0.0,False,0.0
neutral_bottleneck_mutable,14119,50,1,4,0.014285714285714285,0.14814814814814814,True,0.05829834188099945
neutral_bottleneck_mutable,14119,55,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,56,3,5,0.04285714285714286,0.18518518518518517,True,0.05555262105624179
neutral_bottleneck_mutable,14119,57,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,58,5,0,0.07142857142857142,0.0,False,0.0
neutral_bottleneck_mutable,14119,59,4,5,0.05714285714285714,0.18518518518518517,True,0.027583316529771442
neutral_bottleneck_mutable,14119,61,2,0,0.02857142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14119,63,3,0,0.04285714285714286,0.0,False,0.0
neutral_bottleneck_mutable,14119,66,2,0,0.02857142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14119,67,1,0,0.014285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14119,68,1,4,0.014285714285714285,0.14814814814814814,True,0.050730775464779686
scarcity_mutable,14137,0,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,1,9,2,0.14285714285714285,0.3333333333333333,True,0.026467330516418544
scarcity_mutable,14137,4,4,0,0.06349206349206349,0.0,False,0.0
scarcity_mutable,14137,13,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,16,9,1,0.14285714285714285,0.16666666666666666,True,0.06236445075928527
scarcity_mutable,14137,17,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,22,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,26,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,27,5,0,0.07936507936507936,0.0,False,0.0
scarcity_mutable,14137,29,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,32,2,0,0.031746031746031744,0.0,False,0.0
scarcity_mutable,14137,34,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,35,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,41,4,0,0.06349206349206349,0.0,False,0.0
scarcity_mutable,14137,42,2,0,0.031746031746031744,0.0,False,0.0
scarcity_mutable,14137,44,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,48,2,0,0.031746031746031744,0.0,False,0.0
scarcity_mutable,14137,53,1,0,0.015873015873015872,0.0,False,0.0
scarcity_mutable,14137,60,4,1,0.06349206349206349,0.16666666666666666,True,0.0660327795227269
scarcity_mutable,14137,62,3,1,0.047619047619047616,0.16666666666666666,True,0.0457918101564326
scarcity_mutable,14137,63,2,0,0.031746031746031744,0.0,False,0.0
scarcity_mutable,14137,68,2,0,0.031746031746031744,0.0,False,0.0
scarcity_mutable,14137,69,5,1,0.07936507936507936,0.16666666666666666,True,0.08939540684894122
neutral_bottleneck_mutable,14137,0,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,1,9,8,0.14285714285714285,0.36363636363636365,True,0.04707743590937913
neutral_bottleneck_mutable,14137,4,4,0,0.06349206349206349,0.0,False,0.0
neutral_bottleneck_mutable,14137,13,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,16,9,0,0.14285714285714285,0.0,False,0.0
neutral_bottleneck_mutable,14137,17,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,22,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,26,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,27,5,7,0.07936507936507936,0.3181818181818182,True,0.0563966771492021
neutral_bottleneck_mutable,14137,29,1,4,0.015873015873015872,0.18181818181818182,True,0.04793679478252974
neutral_bottleneck_mutable,14137,32,2,0,0.031746031746031744,0.0,False,0.0
neutral_bottleneck_mutable,14137,34,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,35,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,41,4,0,0.06349206349206349,0.0,False,0.0
neutral_bottleneck_mutable,14137,42,2,0,0.031746031746031744,0.0,False,0.0
neutral_bottleneck_mutable,14137,44,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,48,2,0,0.031746031746031744,0.0,False,0.0
neutral_bottleneck_mutable,14137,53,1,0,0.015873015873015872,0.0,False,0.0
neutral_bottleneck_mutable,14137,60,4,0,0.06349206349206349,0.0,False,0.0
neutral_bottleneck_mutable,14137,62,3,0,0.047619047619047616,0.0,False,0.0
neutral_bottleneck_mutable,14137,63,2,3,0.031746031746031744,0.13636363636363635,True,0.0709328386695418
neutral_bottleneck_mutable,14137,68,2,0,0.031746031746031744,0.0,False,0.0
neutral_bottleneck_mutable,14137,69,5,0,0.07936507936507936,0.0,False,0.0
scarcity_mutable,14153,1,4,0,0.05333333333333334,0.0,False,0.0
scarcity_mutable,14153,2,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,3,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,4,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,6,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,7,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,10,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,13,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,14,4,1,0.05333333333333334,0.1111111111111111,True,0.05774064814448894
scarcity_mutable,14153,15,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,19,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,24,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,26,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,27,5,1,0.06666666666666667,0.1111111111111111,True,0.03930668037881856
scarcity_mutable,14153,29,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,33,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,36,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,37,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,39,9,1,0.12,0.1111111111111111,True,0.09731816778732341
scarcity_mutable,14153,41,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,44,3,2,0.04,0.2222222222222222,True,0.04564498010792239
scarcity_mutable,14153,45,7,2,0.09333333333333334,0.2222222222222222,True,0.033341930893315844
scarcity_mutable,14153,46,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,51,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,52,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,53,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,54,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,55,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,57,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,59,2,0,0.02666666666666667,0.0,False,0.0
scarcity_mutable,14153,60,6,2,0.08,0.2222222222222222,True,0.05080144723936196
scarcity_mutable,14153,63,4,0,0.05333333333333334,0.0,False,0.0
scarcity_mutable,14153,64,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14153,68,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,1,4,4,0.05333333333333334,0.12121212121212122,True,0.12095315866407208
neutral_bottleneck_mutable,14153,2,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,3,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,4,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,6,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,7,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,10,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,13,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,14,4,8,0.05333333333333334,0.24242424242424243,True,0.02988210763326767
neutral_bottleneck_mutable,14153,15,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,19,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,24,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,26,2,4,0.02666666666666667,0.12121212121212122,True,0.07873313196895411
neutral_bottleneck_mutable,14153,27,5,0,0.06666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,29,1,4,0.013333333333333334,0.12121212121212122,True,0.04975167253246473
neutral_bottleneck_mutable,14153,33,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,36,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,37,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,39,9,0,0.12,0.0,False,0.0
neutral_bottleneck_mutable,14153,41,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,44,3,4,0.04,0.12121212121212122,True,0.09036477898548993
neutral_bottleneck_mutable,14153,45,7,6,0.09333333333333334,0.18181818181818182,True,0.05791260608610874
neutral_bottleneck_mutable,14153,46,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,51,1,3,0.013333333333333334,0.09090909090909091,True,0.06337261888763217
neutral_bottleneck_mutable,14153,52,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,53,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,54,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,55,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,57,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,59,2,0,0.02666666666666667,0.0,False,0.0
neutral_bottleneck_mutable,14153,60,6,0,0.08,0.0,False,0.0
neutral_bottleneck_mutable,14153,63,4,0,0.05333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,64,1,0,0.013333333333333334,0.0,False,0.0
neutral_bottleneck_mutable,14153,68,1,0,0.013333333333333334,0.0,False,0.0
scarcity_mutable,14173,0,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,1,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,2,2,1,0.03571428571428571,0.2,True,0.04883679591554159
scarcity_mutable,14173,3,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,6,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,7,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,9,2,0,0.03571428571428571,0.0,False,0.0
scarcity_mutable,14173,11,4,0,0.07142857142857142,0.0,False,0.0
scarcity_mutable,14173,12,9,0,0.16071428571428573,0.0,False,0.0
scarcity_mutable,14173,16,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,17,4,1,0.07142857142857142,0.2,True,0.0978961241853768
scarcity_mutable,14173,19,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,20,2,0,0.03571428571428571,0.0,False,0.0
scarcity_mutable,14173,24,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,25,3,0,0.05357142857142857,0.0,False,0.0
scarcity_mutable,14173,26,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,29,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,34,3,1,0.05357142857142857,0.2,True,0.04104734082356383
scarcity_mutable,14173,37,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,39,3,0,0.05357142857142857,0.0,False,0.0
scarcity_mutable,14173,47,2,0,0.03571428571428571,0.0,False,0.0
scarcity_mutable,14173,51,2,0,0.03571428571428571,0.0,False,0.0
scarcity_mutable,14173,52,5,1,0.08928571428571429,0.2,True,0.04630266831126556
scarcity_mutable,14173,60,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,61,1,0,0.017857142857142856,0.0,False,0.0
scarcity_mutable,14173,69,2,1,0.03571428571428571,0.2,True,0.037097275688972864
neutral_bottleneck_mutable,14173,0,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,1,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,2,2,4,0.03571428571428571,0.15384615384615385,True,0.09141562794925782
neutral_bottleneck_mutable,14173,3,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,6,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,7,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,9,2,0,0.03571428571428571,0.0,False,0.0
neutral_bottleneck_mutable,14173,11,4,0,0.07142857142857142,0.0,False,0.0
neutral_bottleneck_mutable,14173,12,9,9,0.16071428571428573,0.34615384615384615,True,0.20501191653463846
neutral_bottleneck_mutable,14173,16,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,17,4,4,0.07142857142857142,0.15384615384615385,True,0.0717713495869384
neutral_bottleneck_mutable,14173,19,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,20,2,0,0.03571428571428571,0.0,False,0.0
neutral_bottleneck_mutable,14173,24,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,25,3,0,0.05357142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14173,26,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,29,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,34,3,0,0.05357142857142857,0.0,False,0.0
neutral_bottleneck_mutable,14173,37,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,39,3,9,0.05357142857142857,0.34615384615384615,True,0.051627461760000035
neutral_bottleneck_mutable,14173,47,2,0,0.03571428571428571,0.0,False,0.0
neutral_bottleneck_mutable,14173,51,2,0,0.03571428571428571,0.0,False,0.0
neutral_bottleneck_mutable,14173,52,5,0,0.08928571428571429,0.0,False,0.0
neutral_bottleneck_mutable,14173,60,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,61,1,0,0.017857142857142856,0.0,False,0.0
neutral_bottleneck_mutable,14173,69,2,0,0.03571428571428571,0.0,False,0.0
