condition,seed,step,population,meanEnergy,ruleDiversity,lineageDiversity,scarcityActive,forage_weight,hazard_avoidance,exploration,reproduction_threshold
stable_mutable,14003,235,51,5.025155131008331,0.08957072304821949,0.7064628854019323,False,0.5351715434555075,0.41128720009952147,0.3893571478038898,0.39432419197848817
stable_mutable,14003,240,51,5.061298819831393,0.08957072304821949,0.7064628854019323,False,0.5351715434555075,0.41128720009952147,0.3893571478038898,0.39432419197848817
stable_mutable,14003,245,51,5.090220388458843,0.08957072304821949,0.7064628854019323,False,0.5351715434555075,0.41128720009952147,0.3893571478038898,0.39432419197848817
stable_mutable,14003,250,51,5.170029135468296,0.08907122539255304,0.6949915524135897,False,0.5383388388121207,0.4103798030028083,0.3892728408258986,0.39328084896860405
stable_mutable,14003,255,51,5.211899922967711,0.08907122539255304,0.6949915524135897,False,0.5383388388121207,0.4103798030028083,0.3892728408258986,0.39328084896860405
stable_mutable,14003,260,51,5.23830404380046,0.08863855543078594,0.6949915524135897,False,0.5391991568428864,0.41228104798393844,0.3876664314950639,0.3935024264316658
stable_mutable,14003,265,48,5.604254879871323,0.08708745878893354,0.692487082929773,False,0.5354659561278873,0.4090643670600793,0.38658553331492573,0.3911069725925865
stable_mutable,14003,270,48,5.680914713204658,0.08586098007561113,0.6950360317351575,False,0.537810214744476,0.4103761384839937,0.3898006238489804,0.39061322109587837
stable_mutable,14003,275,48,5.8061832582561195,0.08606789739606434,0.6911689971971265,False,0.5392983977432891,0.40999593755106883,0.38827836279196487,0.3904299968450218
stable_mutable,14003,280,45,5.839751878178971,0.08394984668971564,0.6618099942926626,False,0.5469327132301542,0.40490305396625537,0.3860134079629283,0.38528933094772605
stable_mutable,14003,285,38,5.940779855738265,0.081463136669652,0.6228735932833088,False,0.5460037600478255,0.39301910804543094,0.3867863610359854,0.38575286080711185
stable_mutable,14003,290,36,6.0906565143903935,0.08264176402515849,0.6155901500455195,False,0.5443664876452227,0.3899132861731964,0.38738588115076794,0.3881769310356312
stable_mutable,14003,295,32,6.338715810216463,0.08361842694693686,0.6084236082235178,False,0.540253513766284,0.3853426982862431,0.38046417442161995,0.38743978735608575
stable_mutable,14003,300,33,6.605825274451607,0.08306658862224985,0.611916003245837,False,0.5388376089916959,0.3877252740766831,0.38163957932571174,0.3850623694260317
stable_mutable,14003,305,33,6.595906609754277,0.08685278686994932,0.6020931835856477,False,0.5333984218067709,0.395091283780795,0.3832901542888818,0.3869837892374181
stable_mutable,14003,310,31,6.875292823269308,0.08709262897708019,0.6049416484725815,False,0.5398772058892459,0.3919196261057791,0.38884538230218296,0.3935802358951779
stable_mutable,14003,315,33,6.670481292258998,0.08743989742710277,0.6045008794483544,False,0.5413699655481342,0.38585730510254146,0.388271639314038,0.39045106976191785
stable_mutable,14003,320,32,6.702600591308826,0.08694816382239215,0.5906469790327938,False,0.5359058009386931,0.38156834496600045,0.39088750633072017,0.3938956611900499
stable_mutable,14003,325,32,6.986440782379684,0.08694816382239215,0.5906469790327938,False,0.5359058009386931,0.38156834496600045,0.39088750633072017,0.3938956611900499
stable_mutable,14003,330,28,6.8733891412182695,0.09055807562154253,0.5758724915942639,False,0.5285416134740804,0.3755223076435428,0.38951959733649055,0.3896803998580959
stable_mutable,14003,335,30,6.701890035910334,0.09204541368739831,0.5757905072333444,False,0.5260320681410092,0.37174726317283063,0.3911922999398384,0.38507906486502663
stable_mutable,14003,339,32,6.492558318241347,0.09457189940065712,0.5805171962582236,False,0.5156942337454606,0.3773432591143511,0.38812566480828165,0.38517223169955006
stable_mutable,14011,0,72,7.06167024118139,0.09998418464577391,0.9999999999999998,False,0.47966110584291943,0.493011064710453,0.43369225360583924,0.4373584706303876
stable_mutable,14011,5,79,7.432366020058606,0.10044926314352283,0.9929724521564699,False,0.4861079850056898,0.48875130390464333,0.4363790974452746,0.4325287228362286
stable_mutable,14011,10,86,7.216882739356159,0.10204398485512317,0.9887775553069339,False,0.48936905706154005,0.48738365153560076,0.43985303624136995,0.4363580144359291
stable_mutable,14011,15,90,6.960410173162552,0.10213916169928013,0.9859869376037222,False,0.49170491492448765,0.48647704514132317,0.44005857650902747,0.4382739828215625
stable_mutable,14011,20,92,6.756596908528581,0.10181612728349401,0.9841884217504646,False,0.4918258598673119,0.4842484932221064,0.44070493973051916,0.43937677714824375
stable_mutable,14011,25,92,6.540292560702494,0.10181612728349401,0.9841884217504646,False,0.4918258598673119,0.4842484932221064,0.44070493973051916,0.43937677714824375
stable_mutable,14011,30,92,6.3239882128764044,0.10181612728349401,0.9841884217504646,False,0.4918258598673119,0.4842484932221064,0.44070493973051916,0.43937677714824375
stable_mutable,14011,35,93,6.009966834243326,0.10179215989470337,0.9840171098727284,False,0.4919312459395444,0.48251864503030234,0.4408716249026917,0.4381375954028781
stable_mutable,14011,40,94,5.74991399558116,0.10160090495020038,0.9817293451745189,False,0.49159217495225765,0.48129945856866846,0.44198191152992006,0.43862722959687983
stable_mutable,14011,45,94,5.522786336006693,0.10160090495020038,0.9817293451745189,False,0.49159217495225765,0.48129945856866846,0.44198191152992006,0.43862722959687983
stable_mutable,14011,50,95,5.244020164048726,0.10116086585158746,0.9803522863820285,False,0.49177077441752626,0.48099135674334303,0.44155466456805653,0.43936123129966737
stable_mutable,14011,55,95,5.016388585101358,0.10116086585158746,0.9803522863820285,False,0.49177077441752626,0.48099135674334303,0.44155466456805653,0.43936123129966737
stable_mutable,14011,60,92,4.945401256354662,0.0999989980246711,0.9700948109336713,False,0.49530962607439116,0.4785971065986251,0.4435320771713111,0.4386300727128641
stable_mutable,14011,65,91,4.775251819611306,0.10038064190075152,0.959456579013976,False,0.4981450462092191,0.4741814004899924,0.44189797238289263,0.4391195386056328
stable_mutable,14011,70,88,4.720658131643509,0.10024405297704764,0.9483690631928724,False,0.4998890534690869,0.4691963273036536,0.4419172471405204,0.44198433089781375
stable_mutable,14011,75,89,4.467866467243018,0.10078316858288977,0.9448342050128686,False,0.5018977182902548,0.46650364956558105,0.44168501820609085,0.43977378200000555
stable_mutable,14011,80,86,4.418172385465848,0.1007327216407979,0.9331631161403716,False,0.5032448201843857,0.4629327704410104,0.43785246895774255,0.44039422849273574
stable_mutable,14011,85,84,4.331462204167415,0.09897027553215232,0.9250804900904896,False,0.5053394512086931,0.46020959467273626,0.4423582566712102,0.44291966970744084
stable_mutable,14011,90,83,4.182021989759794,0.09929163114660615,0.9209432164158915,False,0.5059338025122518,0.4598373448756392,0.4416305446652847,0.44161303779693467
stable_mutable,14011,95,78,4.259025963462345,0.09803075082844272,0.9090965459036939,False,0.5057694575080238,0.45444781344681234,0.4408907373425268,0.43691570925862494
stable_mutable,14011,100,77,4.156091235715102,0.09759851130987522,0.9046557503164298,False,0.5086138667041016,0.45411332479078953,0.4397261360297296,0.4358468041275507
stable_mutable,14011,105,74,4.209647042568415,0.09743899221403458,0.8979691569608724,False,0.5068176283609356,0.44805540186890425,0.4341060696469826,0.4385147633101562
stable_mutable,14011,110,71,4.2988236781699,0.09759353071826636,0.8882758473724054,False,0.5103770630344016,0.44701010081541603,0.4314776220576412,0.44012361911483977
stable_mutable,14011,115,70,4.258264587858038,0.09821161408615584,0.8880405147137412,False,0.5096727389426181,0.44599580621460017,0.43057928918539723,0.4392841164692518
stable_mutable,14011,120,71,4.077443959860038,0.0979413036793173,0.8854335444691973,False,0.5097263187337718,0.4444658430259443,0.43128164542258196,0.43795964986113484
stable_mutable,14011,125,70,4.040216016429467,0.09733318190708817,0.8805268496435408,False,0.508218695366548,0.44484777146661003,0.43062202671796374,0.4344525100417605
stable_mutable,14011,130,64,4.32651126796973,0.09644108000127491,0.8489900414598536,False,0.5129239351437356,0.44155802329176863,0.4279819478759194,0.4390376075372015
stable_mutable,14011,135,62,4.38678582500101,0.0945565296134982,0.8375834642914001,False,0.511597339510241,0.4389061211663244,0.42875895478117926,0.4433572760234336
stable_mutable,14011,140,62,4.386089050807464,0.09594443716880194,0.8281473678009894,False,0.5134907120210335,0.4379825118795999,0.425287805687188,0.44268055473497114
stable_mutable,14011,145,61,4.424057723771519,0.09594994582280726,0.8167871677980885,False,0.5141652170456207,0.4363825425232811,0.4293579292818257,0.4423916584037626
stable_mutable,14011,150,56,4.799241449108264,0.09528912358289776,0.7792341395711871,False,0.5140000676533599,0.42763609840148076,0.4276755211503584,0.43916539998177445
stable_mutable,14011,155,54,5.082618984260422,0.09472324445055305,0.7707331714842015,False,0.5176858917118147,0.4284656614291294,0.42389360213066035,0.4440653007915774
stable_mutable,14011,160,53,5.212857078303072,0.09401446937583074,0.7513790642037405,False,0.5233273662105756,0.42452484574745714,0.4208484472105202,0.44608797188846133
stable_mutable,14011,165,53,5.260498587737033,0.09401446937583074,0.7513790642037405,False,0.5233273662105756,0.42452484574745714,0.4208484472105202,0.44608797188846133
stable_mutable,14011,170,53,5.308140097170994,0.09401446937583074,0.7513790642037405,False,0.5233273662105756,0.42452484574745714,0.4208484472105202,0.44608797188846133
stable_mutable,14011,175,53,5.355781606604954,0.09401446937583074,0.7513790642037405,False,0.5233273662105756,0.42452484574745714,0.4208484472105202,0.44608797188846133
stable_mutable,14011,179,54,5.287618984260418,0.09371322112923043,0.7465962432992997,False,0.5232337761294286,0.4256625554000795,0.41893521112035675,0.4478831851056755
stable_mutable,14011,180,54,5.294841206482641,0.09371322112923043,0.7465962432992997,False,0.5232337761294286,0.4256625554000795,0.41893521112035675,0.4478831851056755
stable_mutable,14011,185,54,5.326830154630788,0.09501926354445754,0.7417650408248698,False,0.5275810022017047,0.42463664588684297,0.4183265998142249,0.4450955413465168
stable_mutable,14011,190,54,5.362941265741898,0.09501926354445754,0.7417650408248698,False,0.5275810022017047,0.42463664588684297,0.4183265998142249,0.4450955413465168
stable_mutable,14011,195,53,5.506392987737028,0.09182578812027362,0.7337911621974437,False,0.5305374830487551,0.4215718985312973,0.4181902450351332,0.43889404349599037
stable_mutable,14011,200,53,5.554034497170989,0.09182578812027362,0.7337911621974437,False,0.5305374830487551,0.4215718985312973,0.4181902450351332,0.43889404349599037
stable_mutable,14011,205,51,5.8288317715698525,0.09145322697701326,0.7427232477734192,False,0.5344908201857761,0.42288281764598445,0.4216252507054252,0.4334978977107212
stable_mutable,14011,210,52,5.797988852885815,0.09197684436734373,0.7385045567895407,False,0.5332986923619956,0.42426670144701745,0.41880990961830916,0.43644993509090085
stable_mutable,14011,215,53,5.744913591510612,0.09223654423233904,0.7380321297685721,False,0.5334120165772844,0.42419643755005804,0.4183853095919528,0.4403572219678161
stable_mutable,14011,220,53,5.761423025472874,0.09223654423233904,0.7380321297685721,False,0.5334120165772844,0.42419643755005804,0.4183853095919528,0.4403572219678161
stable_mutable,14011,225,53,5.816611704718157,0.09223654423233904,0.7380321297685721,False,0.5334120165772844,0.42419643755005804,0.4183853095919528,0.4403572219678161
stable_mutable,14011,230,52,6.006144789634367,0.0916820860599325,0.7232425680323682,False,0.5317699087130486,0.42150448035252974,0.4143247573993702,0.4443482764820827
stable_mutable,14011,235,53,5.95240183133938,0.09140340650161038,0.7195558831044502,False,0.534362418875861,0.42007445285173545,0.4106654590229179,0.4407656940194204
stable_mutable,14011,240,52,6.12023648194206,0.09122478907847624,0.7048526969158981,False,0.539448084995356,0.4170259793639539,0.40342183828453443,0.4401460478028974
stable_mutable,14011,245,54,5.948375871499762,0.09055604424962402,0.7060477733356998,False,0.5395851952904378,0.4178220709885143,0.4051445919214296,0.4430621981702569
stable_mutable,14011,250,54,5.98448698261087,0.09055604424962402,0.7060477733356998,False,0.5395851952904378,0.4178220709885143,0.4051445919214296,0.4430621981702569
stable_mutable,14011,255,54,6.020598093721982,0.09055604424962402,0.7060477733356998,False,0.5395851952904378,0.4178220709885143,0.4051445919214296,0.4430621981702569
stable_mutable,14011,260,53,6.175756023037489,0.09095596272721312,0.7100655287691294,False,0.5411800404258041,0.4176070984969408,0.40605959848878787,0.44140387397554637
stable_mutable,14011,265,53,6.224340928697867,0.09095596272721312,0.7100655287691294,False,0.5411800404258041,0.4176070984969408,0.40605959848878787,0.44140387397554637
stable_mutable,14011,270,54,6.144885667055314,0.09181283120394464,0.7000449390989174,False,0.5398653180679088,0.4159972807047672,0.402186355047344,0.44634522735374477
stable_mutable,14011,275,56,5.956139750374766,0.09163877625076548,0.6948812763420279,False,0.5394093814133603,0.411274026846013,0.4035817791440067,0.44901435238614484
stable_mutable,14011,280,48,5.765667635437235,0.09027330379665313,0.6390180275255415,False,0.5463143241739973,0.40693224864968797,0.3996046136667018,0.4599410832484215
stable_mutable,14011,285,40,5.92407721599997,0.0876686809725753,0.5725082348529,False,0.5459164924317618,0.39760605185871445,0.4052021900227204,0.4625569753625022
stable_mutable,14011,290,39,5.984053554871764,0.08815583374025579,0.5591510331025776,False,0.548355706652144,0.39607803994100665,0.40631478997914716,0.461399192601865
stable_mutable,14011,295,35,6.123522303999971,0.08726541030327438,0.5315917806967462,False,0.5466237682535932,0.39127670997343095,0.405586543427668,0.4622898554314868
stable_mutable,14011,300,34,6.343517396593816,0.08841065101884499,0.5367268796936344,False,0.5506878752723289,0.38731965782907424,0.40492107331902827,0.46227872902482414
stable_mutable,14011,305,32,6.552534733880931,0.0888045374162644,0.5209978852365841,False,0.5450594479524674,0.38562052587931966,0.4056859450235113,0.46819462356553765
stable_mutable,14011,310,30,6.906203716139661,0.08713721635224253,0.48661472080256396,False,0.5526599952108554,0.3864059588629007,0.4034239703347726,0.4685801679397779
stable_mutable,14011,315,28,7.1110988387210705,0.08801379987874132,0.4803270061327135,False,0.5505519025790017,0.38671266400619764,0.3996443666180845,0.47106368428405443
stable_mutable,14011,320,31,6.427823529580319,0.08831722672699158,0.4877949745700055,False,0.5578703601265861,0.3905666409130616,0.3964525329509272,0.4589608436430987
stable_mutable,14011,325,31,6.651210626354514,0.08831722672699158,0.4877949745700055,False,0.5578703601265861,0.3905666409130616,0.3964525329509272,0.4589608436430987
stable_mutable,14011,330,31,6.874597723128706,0.08831722672699158,0.4877949745700055,False,0.5578703601265861,0.3905666409130616,0.3964525329509272,0.4589608436430987
stable_mutable,14011,335,30,7.049478031232995,0.08851401771405117,0.4906930388911793,False,0.5597451466446413,0.3928064418973527,0.3944607286912058,0.46345510927022737
stable_mutable,14011,339,30,7.2494780312329965,0.08851401771405117,0.4906930388911793,False,0.5597451466446413,0.3928064418973527,0.3944607286912058,0.46345510927022737
stable_mutable,14029,0,72,6.980465545897274,0.09907661800314489,0.9999999999999998,False,0.4590050716718274,0.47255965706157466,0.4360478332650796,0.43910444770097273
stable_mutable,14029,5,81,6.757073480191682,0.09858739439890511,0.9915238482205723,False,0.46005574737454125,0.47054758887815296,0.43257954722261616,0.4370512469345282
stable_mutable,14029,10,87,6.908194849373863,0.09772424819355902,0.9883614319811516,False,0.46256407124862575,0.46817174016637264,0.4309095550956462,0.4352072935717071
stable_mutable,14029,15,95,6.456767914689749,0.10021137652780006,0.9803522863820285,False,0.4725935598716443,0.46513311401698926,0.4263158746176693,0.43494186909534593
stable_mutable,14029,20,96,6.269457832245062,0.10102502057230396,0.9803040301157923,False,0.4742704952377874,0.46258292925627065,0.42674286508658626,0.43382014116105544
stable_mutable,14029,25,100,5.834629518955256,0.1015346004526716,0.9758967188907924,False,0.47638669684082663,0.4625347673783437,0.42880225671787947,0.43229759711054244
stable_mutable,14029,30,100,5.635629518955258,0.1015346004526716,0.9758967188907924,False,0.47638669684082663,0.4625347673783437,0.42880225671787947,0.43229759711054244
stable_mutable,14029,35,102,5.343852469563976,0.10215496656768987,0.9749504132895884,False,0.47720655754905167,0.46097885460231225,0.42965281878688716,0.4350117097489173
stable_mutable,14029,40,102,5.086009332309074,0.10215496656768987,0.9749504132895884,False,0.47720655754905167,0.46097885460231225,0.42965281878688716,0.4350117097489173
stable_mutable,14029,45,104,4.743201460533898,0.1018222307362807,0.9733646993498829,False,0.475943167588643,0.4589913173213956,0.4300123157828098,0.4338590925128575
stable_mutable,14029,50,104,4.513506665935446,0.1018222307362807,0.9733646993498829,False,0.475943167588643,0.4589913173213956,0.4300123157828098,0.4338590925128575
stable_mutable,14029,55,106,4.1998084269555305,0.10269937987098408,0.9715189965144388,False,0.47775933395700587,0.45852737909107116,0.42936551655655875,0.4349092734963572
stable_mutable,14029,60,93,4.499889174809531,0.10128579847133479,0.9195009808404702,False,0.4879729386145939,0.4459022043736588,0.42672017637553394,0.4394304682567887
stable_mutable,14029,65,90,4.430019463312418,0.09919109472630949,0.8970536073791793,False,0.49085042209960417,0.4382921098204019,0.4260019661599673,0.43675242838354883
stable_mutable,14029,70,85,4.474162067036679,0.09849195794491086,0.8676807226009765,False,0.4957858971912779,0.4315248911528344,0.424147789849099,0.43628343096268374
stable_mutable,14029,75,83,4.394117779495393,0.09816019465213219,0.8557531522000005,False,0.4961423617790849,0.42938528302796736,0.4252713171872486,0.43575072352983524
stable_mutable,14029,80,80,4.4065671962264705,0.09807445758244462,0.8379665919903453,False,0.5008150271682099,0.42805209471340894,0.423159011349074,0.4367051327809402
stable_mutable,14029,85,73,4.675814512439518,0.09750083266166618,0.8136532703069949,False,0.5060457006340404,0.4275920078619449,0.4180385729900104,0.4396833347761606
stable_mutable,14029,90,72,4.6529661017222095,0.09806919625861764,0.7923645953377666,False,0.5135033170502494,0.4249942289924486,0.4161956192620826,0.44642779965026225
stable_mutable,14029,95,70,4.688307262573161,0.09812636623426634,0.7844758014525947,False,0.5145813586208495,0.41901064539092286,0.41866252830653444,0.4486722798112219
stable_mutable,14029,100,67,4.798969528858732,0.09860254658100227,0.7697162789449755,False,0.5197169018619743,0.4178438795992137,0.4166726792344415,0.4506385294800332
stable_mutable,14029,105,63,5.040498768786273,0.09830459021310761,0.7469150094633996,False,0.5261172395903218,0.4122163443114804,0.4156070581997834,0.448624955734526
stable_mutable,14029,110,59,5.372105488960112,0.09848242245352465,0.7254496374078236,False,0.5300902865359377,0.41083834589754165,0.4134291494494297,0.4470996566711144
stable_mutable,14029,115,58,5.4528969629077,0.0986371156465128,0.7175216576786884,False,0.5303981931746967,0.40895178954652833,0.4149549132731765,0.4486819753021995
stable_mutable,14029,120,58,5.4485524332525275,0.09846361256570309,0.7175216576786884,False,0.5313885522481744,0.4094788739501664,0.40983031254608204,0.4473623460966964
stable_mutable,14029,125,58,5.475357593221808,0.09948974131800585,0.7130236415818053,False,0.5344726356124105,0.40881517918083654,0.410415106105385,0.4495384923110325
stable_mutable,14029,130,57,5.573377525734471,0.09905004974087751,0.7123587226827356,False,0.5333997271884946,0.4065172765042634,0.41353821210316416,0.45386569499313756
stable_mutable,14029,135,56,5.700439611519342,0.09845895955973086,0.7098475342540561,False,0.5286576556800656,0.40555965408902495,0.4134302351845904,0.45444203189264953
stable_mutable,14029,140,58,5.5678665861773124,0.09585497067960644,0.6967898014473867,False,0.534701737499669,0.40420108767410834,0.4121369955044183,0.45369112924236626
stable_mutable,14029,145,58,5.658750878418095,0.09481266712433395,0.6813931603630866,False,0.5322571842065702,0.40668849452903566,0.40413189977833813,0.45320301513542205
stable_mutable,14029,150,56,5.880352695504454,0.09351451964827444,0.6636147181359424,False,0.5330136745418138,0.41024658245554685,0.4043723384486517,0.45225214432212735
stable_mutable,14029,155,58,5.771066388728383,0.09542397810835031,0.6627962148335191,False,0.5355615415573629,0.4101182794520804,0.40551845828944766,0.4589913998822638
stable_mutable,14029,160,58,5.8520521447031415,0.09605538669319343,0.6613093891385354,False,0.5348537526205979,0.40902052137060496,0.3996906044425242,0.45866265943795753
stable_mutable,14029,165,58,5.956983177717715,0.09696171744387971,0.6497357016779404,False,0.5365187681771812,0.40732866732786094,0.4003691736925473,0.4617512221184452
stable_mutable,14029,170,59,5.9006760730106365,0.0970908522285621,0.649898078035664,False,0.5337966894152811,0.4050200599529064,0.401021392689009,0.4641119042639778
stable_mutable,14029,175,60,5.769374270321192,0.09712491148032039,0.6395857603474876,False,0.5334764024844069,0.4012336713961526,0.3979881299267142,0.4632626697023232
stable_mutable,14029,179,61,5.649466495397894,0.09721038964771307,0.6390695205975135,False,0.5306919169457908,0.39974442119091924,0.3991992480265826,0.4626244727128972
stable_mutable,14029,180,61,5.650915433487417,0.09721038964771307,0.6390695205975135,False,0.5306919169457908,0.39974442119091924,0.3991992480265826,0.4626244727128972
