from_rule,to_rule,syntactic_distance,observable_distance,observer_id
86,214,0.125,0.22866981136176112,OBSERVER-EBID-CORE
87,95,0.125,0.14433318060885295,OBSERVER-EBID-CORE
87,119,0.125,0.07481371656782328,OBSERVER-EBID-CORE
87,215,0.125,0.1179479889530425,OBSERVER-EBID-CORE
88,89,0.125,0.2187440944901434,OBSERVER-EBID-CORE
88,90,0.125,0.09177970729490575,OBSERVER-EBID-CORE
88,92,0.125,0.21293445989933707,OBSERVER-EBID-CORE
88,120,0.125,0.16687936020764121,OBSERVER-EBID-CORE
88,216,0.125,0.1720898736850035,OBSERVER-EBID-CORE
89,91,0.125,0.24140413793871296,OBSERVER-EBID-CORE
89,93,0.125,0.273672088920371,OBSERVER-EBID-CORE
89,121,0.125,0.06290412348163912,OBSERVER-EBID-CORE
89,217,0.125,0.27611379778547385,OBSERVER-EBID-CORE
90,91,0.125,0.13500319107248804,OBSERVER-EBID-CORE
90,94,0.125,0.14560255091248392,OBSERVER-EBID-CORE
90,122,0.125,0.12281896401393012,OBSERVER-EBID-CORE
90,218,0.125,0.300678211707087,OBSERVER-EBID-CORE
91,95,0.125,0.0914105583414013,OBSERVER-EBID-CORE
91,123,0.125,0.018222431792581793,OBSERVER-EBID-CORE
91,219,0.125,0.27977622627520593,OBSERVER-EBID-CORE
92,93,0.125,0.003609334965845994,OBSERVER-EBID-CORE
92,94,0.125,0.044869456063397,OBSERVER-EBID-CORE
92,124,0.125,0.22510829292481352,OBSERVER-EBID-CORE
92,220,0.125,0.17661723960912262,OBSERVER-EBID-CORE
93,95,0.125,0.20345772686914082,OBSERVER-EBID-CORE
93,125,0.125,0.23231837311292847,OBSERVER-EBID-CORE
93,221,0.125,0.17676776426761695,OBSERVER-EBID-CORE
94,95,0.125,0.15908070681343747,OBSERVER-EBID-CORE
94,126,0.125,0.2549494078411501,OBSERVER-EBID-CORE
94,222,0.125,0.23199746727342938,OBSERVER-EBID-CORE
95,127,0.125,0.171729451190826,OBSERVER-EBID-CORE
95,223,0.125,0.1584067323471305,OBSERVER-EBID-CORE
96,97,0.125,0.5016887739659251,OBSERVER-EBID-CORE
96,98,0.125,0.5502898565698751,OBSERVER-EBID-CORE
96,100,0.125,0.32913267117643713,OBSERVER-EBID-CORE
96,104,0.125,0.1711241005176678,OBSERVER-EBID-CORE
96,112,0.125,0.48714658724737964,OBSERVER-EBID-CORE
96,224,0.125,0.01925215700311656,OBSERVER-EBID-CORE
97,99,0.125,0.32322405561990225,OBSERVER-EBID-CORE
97,101,0.125,0.05842367067284621,OBSERVER-EBID-CORE
97,105,0.125,0.10529083975811887,OBSERVER-EBID-CORE
97,113,0.125,0.20143381061697926,OBSERVER-EBID-CORE
97,225,0.125,0.07688162276013295,OBSERVER-EBID-CORE
98,99,0.125,0.09040807205868104,OBSERVER-EBID-CORE
98,102,0.125,0.13774030777566373,OBSERVER-EBID-CORE
98,106,0.125,0.18663250926206182,OBSERVER-EBID-CORE
98,114,0.125,0.02226145745512028,OBSERVER-EBID-CORE
98,226,0.125,0.0818805245630151,OBSERVER-EBID-CORE
99,103,0.125,0.24366234345016072,OBSERVER-EBID-CORE
99,107,0.125,0.2916217819094866,OBSERVER-EBID-CORE
99,115,0.125,0.2046122556766573,OBSERVER-EBID-CORE
99,227,0.125,0.09453364320191594,OBSERVER-EBID-CORE
100,101,0.125,0.2729143482189665,OBSERVER-EBID-CORE
100,102,0.125,0.18568250419391988,OBSERVER-EBID-CORE
100,108,0.125,0.12461122404958364,OBSERVER-EBID-CORE
100,116,0.125,0.137096378083595,OBSERVER-EBID-CORE
100,228,0.125,0.07073296596058697,OBSERVER-EBID-CORE
101,103,0.125,0.15851472287923699,OBSERVER-EBID-CORE
101,109,0.125,0.20410876389283375,OBSERVER-EBID-CORE
101,117,0.125,0.221362298357696,OBSERVER-EBID-CORE
101,229,0.125,0.2206874775011255,OBSERVER-EBID-CORE
102,103,0.125,0.035938600549106754,OBSERVER-EBID-CORE
102,110,0.125,0.04410574774476621,OBSERVER-EBID-CORE
102,118,0.125,0.08744150273553852,OBSERVER-EBID-CORE
102,230,0.125,0.16631016554928021,OBSERVER-EBID-CORE
103,111,0.125,0.06005646986268443,OBSERVER-EBID-CORE
103,119,0.125,0.10859535715880263,OBSERVER-EBID-CORE
103,231,0.125,0.1419733921144985,OBSERVER-EBID-CORE
104,105,0.125,0.35633249299102504,OBSERVER-EBID-CORE
104,106,0.125,0.36886160504261084,OBSERVER-EBID-CORE
104,108,0.125,0.29349660766979996,OBSERVER-EBID-CORE
104,120,0.125,0.3719513723279229,OBSERVER-EBID-CORE
104,232,0.125,0.281667668170486,OBSERVER-EBID-CORE
105,107,0.125,0.06523437022593744,OBSERVER-EBID-CORE
105,109,0.125,0.1094496246288957,OBSERVER-EBID-CORE
105,121,0.125,0.08611283453238307,OBSERVER-EBID-CORE
105,233,0.125,0.4002421115013075,OBSERVER-EBID-CORE
106,107,0.125,0.04938828710632554,OBSERVER-EBID-CORE
106,110,0.125,0.06325738636738978,OBSERVER-EBID-CORE
106,122,0.125,0.10548357609293307,OBSERVER-EBID-CORE
106,234,0.125,0.5213783647533954,OBSERVER-EBID-CORE
107,111,0.125,0.1538867138546322,OBSERVER-EBID-CORE
107,123,0.125,0.1764594409337974,OBSERVER-EBID-CORE
107,235,0.125,0.4865560066193493,OBSERVER-EBID-CORE
108,109,0.125,0.05260373651260765,OBSERVER-EBID-CORE
108,110,0.125,0.11140990893748746,OBSERVER-EBID-CORE
108,124,0.125,0.10498158403457718,OBSERVER-EBID-CORE
108,236,0.125,0.10281141963698753,OBSERVER-EBID-CORE
109,111,0.125,0.07892374674263652,OBSERVER-EBID-CORE
109,125,0.125,0.08330996540562484,OBSERVER-EBID-CORE
109,237,0.125,0.27491152496851945,OBSERVER-EBID-CORE
110,111,0.125,0.09922067533187344,OBSERVER-EBID-CORE
110,126,0.125,0.07183506650879373,OBSERVER-EBID-CORE
110,238,0.125,0.48905998055529265,OBSERVER-EBID-CORE
111,127,0.125,0.18188766783843577,OBSERVER-EBID-CORE
111,239,0.125,0.465223063664966,OBSERVER-EBID-CORE
112,113,0.125,0.026505834652118518,OBSERVER-EBID-CORE
112,114,0.125,0.10550375842311172,OBSERVER-EBID-CORE
112,116,0.125,0.0591431013326249,OBSERVER-EBID-CORE
112,120,0.125,0.16403779809411542,OBSERVER-EBID-CORE
112,240,0.125,0.01781384751281544,OBSERVER-EBID-CORE
113,115,0.125,0.028212905617131266,OBSERVER-EBID-CORE
113,117,0.125,0.06245645620048329,OBSERVER-EBID-CORE
113,121,0.125,0.18029839160696262,OBSERVER-EBID-CORE
113,241,0.125,0.027534790500677475,OBSERVER-EBID-CORE
114,115,0.125,0.105175156328295,OBSERVER-EBID-CORE
114,118,0.125,0.07616446170613766,OBSERVER-EBID-CORE
114,122,0.125,0.2575579304753021,OBSERVER-EBID-CORE
114,242,0.125,0.03767616568636544,OBSERVER-EBID-CORE
115,119,0.125,0.1181932636562077,OBSERVER-EBID-CORE
115,123,0.125,0.1348829950923406,OBSERVER-EBID-CORE
115,243,0.125,0.05629299184926797,OBSERVER-EBID-CORE
116,117,0.125,0.01623252177246828,OBSERVER-EBID-CORE
116,118,0.125,0.08889805595084242,OBSERVER-EBID-CORE
116,124,0.125,0.09715704388270624,OBSERVER-EBID-CORE
116,244,0.125,0.00781806332023827,OBSERVER-EBID-CORE
117,119,0.125,0.07569859165953242,OBSERVER-EBID-CORE
117,125,0.125,0.015224916781470435,OBSERVER-EBID-CORE
117,245,0.125,0.07737251086925104,OBSERVER-EBID-CORE
118,119,0.125,0.14647900744905057,OBSERVER-EBID-CORE
118,126,0.125,0.18099426302122631,OBSERVER-EBID-CORE
118,246,0.125,0.171299431609224,OBSERVER-EBID-CORE
119,127,0.125,0.118589687616097,OBSERVER-EBID-CORE
119,247,0.125,0.14266439502480466,OBSERVER-EBID-CORE
120,121,0.125,0.05551169730028745,OBSERVER-EBID-CORE
120,122,0.125,0.10502692330291219,OBSERVER-EBID-CORE
120,124,0.125,0.07680950785633792,OBSERVER-EBID-CORE
120,248,0.125,0.5236265456247612,OBSERVER-EBID-CORE
121,123,0.125,0.19882785675990378,OBSERVER-EBID-CORE
121,125,0.125,0.18277099047265208,OBSERVER-EBID-CORE
121,249,0.125,0.49211058447675415,OBSERVER-EBID-CORE
122,123,0.125,0.142007896561492,OBSERVER-EBID-CORE
122,126,0.125,0.03213960972210245,OBSERVER-EBID-CORE
122,250,0.125,0.48103243438427973,OBSERVER-EBID-CORE
123,127,0.125,0.13455339026902777,OBSERVER-EBID-CORE
123,251,0.125,0.42837884312912733,OBSERVER-EBID-CORE
124,125,0.125,0.09512643231386878,OBSERVER-EBID-CORE
124,126,0.125,0.07199250218019224,OBSERVER-EBID-CORE
124,252,0.125,0.48793355673304034,OBSERVER-EBID-CORE
125,127,0.125,0.1797558125136265,OBSERVER-EBID-CORE
125,253,0.125,0.46423710018976,OBSERVER-EBID-CORE
126,127,0.125,0.19924012215450254,OBSERVER-EBID-CORE
126,254,0.125,0.47208453381631094,OBSERVER-EBID-CORE
127,255,0.125,0.2944845950821507,OBSERVER-EBID-CORE
128,129,0.125,0.4720886512057769,OBSERVER-EBID-CORE
128,130,0.125,0.3244265549215906,OBSERVER-EBID-CORE
128,132,0.125,0.32708456264687247,OBSERVER-EBID-CORE
128,136,0.125,0.005272911170565204,OBSERVER-EBID-CORE
128,144,0.125,0.32430552709909566,OBSERVER-EBID-CORE
128,160,0.125,0.005369612510888356,OBSERVER-EBID-CORE
128,192,0.125,0.005272911170565204,OBSERVER-EBID-CORE
129,131,0.125,0.16260394413720802,OBSERVER-EBID-CORE
129,133,0.125,0.24789935667333332,OBSERVER-EBID-CORE
129,137,0.125,0.07406491286911802,OBSERVER-EBID-CORE
129,145,0.125,0.1954529845666205,OBSERVER-EBID-CORE
129,161,0.125,0.05183913738498354,OBSERVER-EBID-CORE
129,193,0.125,0.07253960887584668,OBSERVER-EBID-CORE
130,131,0.125,0.19014252570639822,OBSERVER-EBID-CORE
130,134,0.125,0.09463401738478121,OBSERVER-EBID-CORE
130,138,0.125,0.13725512932029738,OBSERVER-EBID-CORE
130,146,0.125,0.18263080546797295,OBSERVER-EBID-CORE
130,162,0.125,0.19248762144315795,OBSERVER-EBID-CORE
130,194,0.125,0.03228681175566776,OBSERVER-EBID-CORE
131,135,0.125,0.16521380115479695,OBSERVER-EBID-CORE
131,139,0.125,0.11760390158331625,OBSERVER-EBID-CORE
131,147,0.125,0.12740046800040475,OBSERVER-EBID-CORE
131,163,0.125,0.09075403001350914,OBSERVER-EBID-CORE
131,195,0.125,0.06021708529300588,OBSERVER-EBID-CORE
132,133,0.125,0.2403993747287786,OBSERVER-EBID-CORE
132,134,0.125,0.092158942005382,OBSERVER-EBID-CORE
132,140,0.125,0.11161997652973055,OBSERVER-EBID-CORE
132,148,0.125,0.09159790143601568,OBSERVER-EBID-CORE
132,164,0.125,0.12947968174000174,OBSERVER-EBID-CORE
132,196,0.125,0.11163108892197461,OBSERVER-EBID-CORE
133,135,0.125,0.2438132536627012,OBSERVER-EBID-CORE
133,141,0.125,0.045390157341905754,OBSERVER-EBID-CORE
133,149,0.125,0.24294796929507248,OBSERVER-EBID-CORE
133,165,0.125,0.13837937637480693,OBSERVER-EBID-CORE
133,197,0.125,0.04642892791066856,OBSERVER-EBID-CORE
134,135,0.125,0.23142353667366608,OBSERVER-EBID-CORE
134,142,0.125,0.09243937548192306,OBSERVER-EBID-CORE
134,150,0.125,0.14243305335857945,OBSERVER-EBID-CORE
134,166,0.125,0.08860428392033845,OBSERVER-EBID-CORE
134,198,0.125,0.2298626593290532,OBSERVER-EBID-CORE
135,143,0.125,0.20470826360504654,OBSERVER-EBID-CORE
135,151,0.125,0.08137611331459715,OBSERVER-EBID-CORE
135,167,0.125,0.22167295848836416,OBSERVER-EBID-CORE
135,199,0.125,0.2742235347840329,OBSERVER-EBID-CORE
136,137,0.125,0.49593808899793673,OBSERVER-EBID-CORE
136,138,0.125,0.4573046209108512,OBSERVER-EBID-CORE
136,140,0.125,0.43351774610775273,OBSERVER-EBID-CORE
136,152,0.125,0.35069984444717106,OBSERVER-EBID-CORE
136,168,0.125,0.021038949038692474,OBSERVER-EBID-CORE
136,200,0.125,0.4406099059088811,OBSERVER-EBID-CORE
137,139,0.125,0.1318225340676181,OBSERVER-EBID-CORE
137,141,0.125,0.23778610551219195,OBSERVER-EBID-CORE
137,153,0.125,0.06427075033766194,OBSERVER-EBID-CORE
137,169,0.125,0.05135685392351281,OBSERVER-EBID-CORE
137,201,0.125,0.1387803305796862,OBSERVER-EBID-CORE
138,139,0.125,0.008413379091093336,OBSERVER-EBID-CORE
138,142,0.125,0.06726030584912929,OBSERVER-EBID-CORE
138,154,0.125,0.06074461660520167,OBSERVER-EBID-CORE
138,170,0.125,0.06322869874036634,OBSERVER-EBID-CORE
138,202,0.125,0.1875270537599803,OBSERVER-EBID-CORE
139,143,0.125,0.06481098762023599,OBSERVER-EBID-CORE
139,155,0.125,0.042978936794131,OBSERVER-EBID-CORE
139,171,0.125,0.05894792801291095,OBSERVER-EBID-CORE
139,203,0.125,0.13600901351603534,OBSERVER-EBID-CORE
140,141,0.125,0.1716999701492937,OBSERVER-EBID-CORE
140,142,0.125,0.08043553299303127,OBSERVER-EBID-CORE
140,156,0.125,0.1774770050835786,OBSERVER-EBID-CORE
140,172,0.125,0.17364197355643315,OBSERVER-EBID-CORE
140,204,0.125,0.08068611117748048,OBSERVER-EBID-CORE
141,143,0.125,0.15593235650550477,OBSERVER-EBID-CORE
141,157,0.125,0.006746098809780052,OBSERVER-EBID-CORE
141,173,0.125,0.20665473713380586,OBSERVER-EBID-CORE
141,205,0.125,0.0995040691325352,OBSERVER-EBID-CORE
142,143,0.125,0.0034938624546359837,OBSERVER-EBID-CORE
142,158,0.125,0.08383213574111403,OBSERVER-EBID-CORE
142,174,0.125,0.0640867062549699,OBSERVER-EBID-CORE
142,206,0.125,0.08086805201092992,OBSERVER-EBID-CORE
143,159,0.125,0.12124128684750303,OBSERVER-EBID-CORE
143,175,0.125,0.10163259392346191,OBSERVER-EBID-CORE
143,207,0.125,0.08256725066250879,OBSERVER-EBID-CORE
144,145,0.125,0.18171265218234633,OBSERVER-EBID-CORE
144,146,0.125,0.18175300437275566,OBSERVER-EBID-CORE
144,148,0.125,0.09398393751671803,OBSERVER-EBID-CORE
144,152,0.125,0.028448514366144536,OBSERVER-EBID-CORE
144,176,0.125,0.1923715018391524,OBSERVER-EBID-CORE
144,208,0.125,0.13751034196832576,OBSERVER-EBID-CORE
145,147,0.125,0.18266473225422838,OBSERVER-EBID-CORE
145,149,0.125,0.2288242947210133,OBSERVER-EBID-CORE
145,153,0.125,0.10549971456918715,OBSERVER-EBID-CORE
145,177,0.125,0.06744399158796284,OBSERVER-EBID-CORE
145,209,0.125,0.10499484424204328,OBSERVER-EBID-CORE
146,147,0.125,0.09554201220307373,OBSERVER-EBID-CORE
146,150,0.125,0.08528557644399498,OBSERVER-EBID-CORE
146,154,0.125,0.16696634451123618,OBSERVER-EBID-CORE
146,178,0.125,0.22186606026535632,OBSERVER-EBID-CORE
146,210,0.125,0.16569026598022044,OBSERVER-EBID-CORE
147,151,0.125,0.08031259545887036,OBSERVER-EBID-CORE
147,155,0.125,0.18502577144625362,OBSERVER-EBID-CORE
147,179,0.125,0.24338305507558483,OBSERVER-EBID-CORE
147,211,0.125,0.1812788623268328,OBSERVER-EBID-CORE
148,149,0.125,0.22439232579139956,OBSERVER-EBID-CORE
148,150,0.125,0.13775030873953822,OBSERVER-EBID-CORE
148,156,0.125,0.23251244317747094,OBSERVER-EBID-CORE
148,180,0.125,0.08990632137481207,OBSERVER-EBID-CORE
148,212,0.125,0.0919835987578406,OBSERVER-EBID-CORE
149,151,0.125,0.08109993092808206,OBSERVER-EBID-CORE
149,157,0.125,0.27290293370150726,OBSERVER-EBID-CORE
149,181,0.125,0.21661846880807867,OBSERVER-EBID-CORE
149,213,0.125,0.20045928250058628,OBSERVER-EBID-CORE
150,151,0.125,0.11708696853231497,OBSERVER-EBID-CORE
150,158,0.125,0.13309627887100434,OBSERVER-EBID-CORE
150,182,0.125,0.0866795918051059,OBSERVER-EBID-CORE
150,214,0.125,0.13532673165676845,OBSERVER-EBID-CORE
151,159,0.125,0.20500321736337745,OBSERVER-EBID-CORE
151,183,0.125,0.13347483049917738,OBSERVER-EBID-CORE
151,215,0.125,0.20685678405218358,OBSERVER-EBID-CORE
152,153,0.125,0.16624659204888967,OBSERVER-EBID-CORE
152,154,0.125,0.15099769225214577,OBSERVER-EBID-CORE
152,156,0.125,0.26213371901307125,OBSERVER-EBID-CORE
152,184,0.125,0.29353980678628333,OBSERVER-EBID-CORE
152,216,0.125,0.08183398620271154,OBSERVER-EBID-CORE
153,155,0.125,0.11012420987278033,OBSERVER-EBID-CORE
153,157,0.125,0.18297127194678617,OBSERVER-EBID-CORE
153,185,0.125,0.14031101204453586,OBSERVER-EBID-CORE
153,217,0.125,0.1874366256159246,OBSERVER-EBID-CORE
154,155,0.125,0.08272561340011768,OBSERVER-EBID-CORE
154,158,0.125,0.08065541019166936,OBSERVER-EBID-CORE
154,186,0.125,0.08118177109944291,OBSERVER-EBID-CORE
154,218,0.125,0.29472551127903157,OBSERVER-EBID-CORE
155,159,0.125,0.03518918854721442,OBSERVER-EBID-CORE
155,187,0.125,0.06125446111678191,OBSERVER-EBID-CORE
155,219,0.125,0.2595177273604784,OBSERVER-EBID-CORE
156,157,0.125,0.0017883774108301647,OBSERVER-EBID-CORE
156,158,0.125,0.22258901696656394,OBSERVER-EBID-CORE
156,188,0.125,0.25795042438707,OBSERVER-EBID-CORE
156,220,0.125,0.1774041706821692,OBSERVER-EBID-CORE
157,159,0.125,0.25544138673628164,OBSERVER-EBID-CORE
157,189,0.125,0.24924552426275484,OBSERVER-EBID-CORE
157,221,0.125,0.17699309528506957,OBSERVER-EBID-CORE
158,159,0.125,0.03734210448854727,OBSERVER-EBID-CORE
158,190,0.125,0.09701467150771607,OBSERVER-EBID-CORE
158,222,0.125,0.08794431518258158,OBSERVER-EBID-CORE
159,191,0.125,0.11713365003914306,OBSERVER-EBID-CORE
159,223,0.125,0.11303157861707605,OBSERVER-EBID-CORE
160,161,0.125,0.4877313754447277,OBSERVER-EBID-CORE
160,162,0.125,0.5058682481270631,OBSERVER-EBID-CORE
160,164,0.125,0.19976264856083303,OBSERVER-EBID-CORE
160,168,0.125,0.02099725770496151,OBSERVER-EBID-CORE
160,176,0.125,0.5055149259123755,OBSERVER-EBID-CORE
160,224,0.125,0.020992768206378385,OBSERVER-EBID-CORE
161,163,0.125,0.2675814485428889,OBSERVER-EBID-CORE
161,165,0.125,0.13442660273954812,OBSERVER-EBID-CORE
161,169,0.125,0.10845213786819803,OBSERVER-EBID-CORE
161,177,0.125,0.26762662782059854,OBSERVER-EBID-CORE
161,225,0.125,0.10342620427673364,OBSERVER-EBID-CORE
162,163,0.125,0.03719238182700565,OBSERVER-EBID-CORE
162,166,0.125,0.07801644605658993,OBSERVER-EBID-CORE
162,170,0.125,0.07688365448219862,OBSERVER-EBID-CORE
162,178,0.125,0.07956138316341221,OBSERVER-EBID-CORE
162,226,0.125,0.13091549838540814,OBSERVER-EBID-CORE
163,167,0.125,0.06394249051707103,OBSERVER-EBID-CORE
163,171,0.125,0.10031796652788766,OBSERVER-EBID-CORE
163,179,0.125,0.04699048941503471,OBSERVER-EBID-CORE
163,227,0.125,0.02305627763092721,OBSERVER-EBID-CORE
164,165,0.125,0.30864245524984324,OBSERVER-EBID-CORE
164,166,0.125,0.3024123178920435,OBSERVER-EBID-CORE
164,172,0.125,0.07396502442479046,OBSERVER-EBID-CORE
164,180,0.125,0.3017566143107353,OBSERVER-EBID-CORE
164,228,0.125,0.07332182838000231,OBSERVER-EBID-CORE
165,167,0.125,0.08847777891425553,OBSERVER-EBID-CORE
165,173,0.125,0.09334757417928187,OBSERVER-EBID-CORE
165,181,0.125,0.08485230891493344,OBSERVER-EBID-CORE
165,229,0.125,0.09689554228546875,OBSERVER-EBID-CORE
166,167,0.125,0.042128246946028104,OBSERVER-EBID-CORE
166,174,0.125,0.057747352850809584,OBSERVER-EBID-CORE
166,182,0.125,0.1658048558793356,OBSERVER-EBID-CORE
166,230,0.125,0.1506079283729927,OBSERVER-EBID-CORE
167,175,0.125,0.11528858354316057,OBSERVER-EBID-CORE
167,183,0.125,0.12903892541455414,OBSERVER-EBID-CORE
167,231,0.125,0.15302611767851365,OBSERVER-EBID-CORE
168,169,0.125,0.5259071845058758,OBSERVER-EBID-CORE
168,170,0.125,0.5029260339039766,OBSERVER-EBID-CORE
168,172,0.125,0.2675177363308704,OBSERVER-EBID-CORE
168,184,0.125,0.6157408675100845,OBSERVER-EBID-CORE
168,232,0.125,0.45307191013516385,OBSERVER-EBID-CORE
169,171,0.125,0.16297376858112478,OBSERVER-EBID-CORE
169,173,0.125,0.17053403155573246,OBSERVER-EBID-CORE
169,185,0.125,0.19731828388961606,OBSERVER-EBID-CORE
169,233,0.125,0.4165243636984026,OBSERVER-EBID-CORE
170,171,0.125,0.018961879563204935,OBSERVER-EBID-CORE
170,174,0.125,0.06044738261842418,OBSERVER-EBID-CORE
170,186,0.125,0.0797043511039839,OBSERVER-EBID-CORE
170,234,0.125,0.5027311745478913,OBSERVER-EBID-CORE
171,175,0.125,0.08463858470321896,OBSERVER-EBID-CORE
171,187,0.125,0.06118746593974668,OBSERVER-EBID-CORE
171,235,0.125,0.4865798157992547,OBSERVER-EBID-CORE
172,173,0.125,0.18206422168515532,OBSERVER-EBID-CORE
172,174,0.125,0.1962395687552413,OBSERVER-EBID-CORE
172,188,0.125,0.09399044940554738,OBSERVER-EBID-CORE
172,236,0.125,0.18503144201267388,OBSERVER-EBID-CORE
173,175,0.125,0.044589743649346536,OBSERVER-EBID-CORE
173,189,0.125,0.09111342332770335,OBSERVER-EBID-CORE
173,237,0.125,0.20902520841129452,OBSERVER-EBID-CORE
174,175,0.125,0.059304822297531604,OBSERVER-EBID-CORE
174,190,0.125,0.13418577494893236,OBSERVER-EBID-CORE
174,238,0.125,0.4593677519441292,OBSERVER-EBID-CORE
175,191,0.125,0.13130547914622814,OBSERVER-EBID-CORE
175,239,0.125,0.40502107085969363,OBSERVER-EBID-CORE
176,177,0.125,0.03823655642963357,OBSERVER-EBID-CORE
176,178,0.125,0.08008390678143092,OBSERVER-EBID-CORE
176,180,0.125,0.07879610549487194,OBSERVER-EBID-CORE
176,184,0.125,0.13365469842259112,OBSERVER-EBID-CORE
176,240,0.125,0.07714230991693086,OBSERVER-EBID-CORE
177,179,0.125,0.04897670608491278,OBSERVER-EBID-CORE
177,181,0.125,0.06483019497830433,OBSERVER-EBID-CORE
177,185,0.125,0.023546286179189364,OBSERVER-EBID-CORE
177,241,0.125,0.10101621011995782,OBSERVER-EBID-CORE
178,179,0.125,0.005248189243981458,OBSERVER-EBID-CORE
178,182,0.125,0.2235237167273906,OBSERVER-EBID-CORE
178,186,0.125,0.07469532167460533,OBSERVER-EBID-CORE
178,242,0.125,0.07523291101196063,OBSERVER-EBID-CORE
179,183,0.125,0.1959516446917579,OBSERVER-EBID-CORE
179,187,0.125,0.15865018499530417,OBSERVER-EBID-CORE
179,243,0.125,0.15923490675115462,OBSERVER-EBID-CORE
180,181,0.125,0.0435675864322528,OBSERVER-EBID-CORE
180,182,0.125,0.166919387181092,OBSERVER-EBID-CORE
180,188,0.125,0.146270955712827,OBSERVER-EBID-CORE
180,244,0.125,0.059781510601144595,OBSERVER-EBID-CORE
181,183,0.125,0.12558645233132387,OBSERVER-EBID-CORE
181,189,0.125,0.14702966155218983,OBSERVER-EBID-CORE
181,245,0.125,0.11789545086991676,OBSERVER-EBID-CORE
182,183,0.125,0.04218362629561766,OBSERVER-EBID-CORE
182,190,0.125,0.1754523828928475,OBSERVER-EBID-CORE
182,246,0.125,0.17722566917135554,OBSERVER-EBID-CORE
183,191,0.125,0.19016950020372542,OBSERVER-EBID-CORE
183,247,0.125,0.1904220265066657,OBSERVER-EBID-CORE
184,185,0.125,0.08637579488826633,OBSERVER-EBID-CORE
184,186,0.125,0.12834013980945466,OBSERVER-EBID-CORE
184,188,0.125,0.2894063758492869,OBSERVER-EBID-CORE
184,248,0.125,0.6156819302384191,OBSERVER-EBID-CORE
185,187,0.125,0.1263930726605854,OBSERVER-EBID-CORE
185,189,0.125,0.1991327690495946,OBSERVER-EBID-CORE
185,249,0.125,0.5470534527244483,OBSERVER-EBID-CORE
186,187,0.125,0.08442876322505287,OBSERVER-EBID-CORE
186,190,0.125,0.19198763001034538,OBSERVER-EBID-CORE
186,250,0.125,0.5103256776942549,OBSERVER-EBID-CORE
187,191,0.125,0.1654627770716524,OBSERVER-EBID-CORE
187,251,0.125,0.4335940512358875,OBSERVER-EBID-CORE
188,189,0.125,0.013740342606576033,OBSERVER-EBID-CORE
188,190,0.125,0.02706627693425486,OBSERVER-EBID-CORE
188,252,0.125,0.3546273681330124,OBSERVER-EBID-CORE
189,191,0.125,0.09188482943717059,OBSERVER-EBID-CORE
189,253,0.125,0.3632134514120535,OBSERVER-EBID-CORE
190,191,0.125,0.05732973991518846,OBSERVER-EBID-CORE
190,254,0.125,0.3296445917470012,OBSERVER-EBID-CORE
191,255,0.125,0.27387492896302024,OBSERVER-EBID-CORE
192,193,0.125,0.4881738874929397,OBSERVER-EBID-CORE
192,194,0.125,0.3546496167722003,OBSERVER-EBID-CORE
192,196,0.125,0.43350896725084503,OBSERVER-EBID-CORE
192,200,0.125,0.4406099059088811,OBSERVER-EBID-CORE
192,208,0.125,0.4579139889681021,OBSERVER-EBID-CORE
192,224,0.125,0.021032188237311303,OBSERVER-EBID-CORE
193,195,0.125,0.041117575547959126,OBSERVER-EBID-CORE
193,197,0.125,0.22223865614181085,OBSERVER-EBID-CORE
193,201,0.125,0.10819376460222152,OBSERVER-EBID-CORE
193,209,0.125,0.09526689317293509,OBSERVER-EBID-CORE
193,225,0.125,0.0645679756829486,OBSERVER-EBID-CORE
194,195,0.125,0.1635280313245825,OBSERVER-EBID-CORE
194,198,0.125,0.25723431217664805,OBSERVER-EBID-CORE
194,202,0.125,0.08636226567866075,OBSERVER-EBID-CORE
194,210,0.125,0.1471512401531914,OBSERVER-EBID-CORE
194,226,0.125,0.28743584777413317,OBSERVER-EBID-CORE
195,199,0.125,0.18275632565482497,OBSERVER-EBID-CORE
195,203,0.125,0.18405732432650818,OBSERVER-EBID-CORE
195,211,0.125,0.10599709259296645,OBSERVER-EBID-CORE
195,227,0.125,0.1355325750808896,OBSERVER-EBID-CORE
196,197,0.125,0.17256508670210063,OBSERVER-EBID-CORE
196,198,0.125,0.17674989763898616,OBSERVER-EBID-CORE
196,204,0.125,0.08068611112479768,OBSERVER-EBID-CORE
196,212,0.125,0.0820676223637447,OBSERVER-EBID-CORE
196,228,0.125,0.1733607779189143,OBSERVER-EBID-CORE
197,199,0.125,0.005783538469794949,OBSERVER-EBID-CORE
197,205,0.125,0.10038966446833161,OBSERVER-EBID-CORE
197,213,0.125,0.1587171244579675,OBSERVER-EBID-CORE
197,229,0.125,0.21290137355060926,OBSERVER-EBID-CORE
198,199,0.125,0.002010816308896442,OBSERVER-EBID-CORE
198,206,0.125,0.17667066502146425,OBSERVER-EBID-CORE
198,214,0.125,0.2175557327365484,OBSERVER-EBID-CORE
198,230,0.125,0.2614671651149236,OBSERVER-EBID-CORE
199,207,0.125,0.17620868100431394,OBSERVER-EBID-CORE
199,215,0.125,0.25268324023518274,OBSERVER-EBID-CORE
199,231,0.125,0.2540599684682055,OBSERVER-EBID-CORE
200,201,0.125,0.10543756861316314,OBSERVER-EBID-CORE
